Station,Time,Sampling number,Observable,Value,Count,Category,Life Stage
STTD,3/20/2019 9:59,47814/1/1,Physidae,55,55,Aquatic Non-Insects,N/A
STTD,3/20/2019 9:59,47814/1/1,Coleoptera,18,18,Terrestrial Insects,Adults
STTD,3/20/2019 9:59,47814/1/1,Psocoptera,1,1,Terrestrial Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Hymenoptera,2,2,Terrestrial Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Carabidae,5,5,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Enchytraeidae,1,1,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Trichoptera,1,1,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Corixidae,35,2,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Corixidae,35,33,Aquatic Insects,Nymphs
STTD,3/28/2019 10:01,47820/1/1,Hyalellidae,2,2,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Dytiscidae,6,6,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Ephydridae,1,1,Aquatic Insects,Pupae
STTD,3/28/2019 10:01,47820/1/1,Ostracoda,4,4,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Planorbidae,1,1,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Empididae,3,3,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Diptera,4,3,Terrestrial Insects,Pupae
STTD,3/28/2019 10:01,47820/1/1,Diptera,4,1,Terrestrial Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Physidae,245,245,Aquatic Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Araneae,36,36,Terrestrial Non-Insects,N/A
STTD,3/28/2019 10:01,47820/1/1,Coleoptera,2,1,Terrestrial Insects,Larvae
STTD,3/28/2019 10:01,47820/1/1,Coleoptera,2,1,Terrestrial Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Chironomidae,978,3,Aquatic Insects,Larvae
STTD,3/28/2019 10:01,47820/1/1,Chironomidae,978,15,Aquatic Insects,Pupae
STTD,3/28/2019 10:01,47820/1/1,Chironomidae,978,960,Aquatic Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Psocoptera,2,1,Terrestrial Insects,Adults
STTD,3/28/2019 10:01,47820/1/1,Psocoptera,2,1,Terrestrial Insects,Larvae
STTD,4/3/2019 10:25,47826/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Hymenoptera,7,1,Terrestrial Insects,Pupae
STTD,4/3/2019 10:25,47826/1/1,Hymenoptera,7,6,Terrestrial Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Staphylinidae,3,3,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Coenagrionidae,6,6,Aquatic Insects,Larvae
STTD,4/3/2019 10:25,47826/1/1,Planorbidae,4,4,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Hyalellidae,11,11,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Coleoptera,8,8,Terrestrial Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Corixidae,62,60,Aquatic Insects,Nymphs
STTD,4/3/2019 10:25,47826/1/1,Corixidae,62,2,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Araneae,29,29,Terrestrial Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Nematoda,2,2,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Physidae,607,607,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Chironomidae,823,5,Aquatic Insects,Larvae
STTD,4/3/2019 10:25,47826/1/1,Chironomidae,823,14,Aquatic Insects,Pupae
STTD,4/3/2019 10:25,47826/1/1,Chironomidae,823,804,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Collembola,2,2,Terrestrial Non-Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Diptera,2,2,Terrestrial Insects,Pupae
STTD,4/3/2019 10:25,47826/1/1,Hydrophilidae,1,1,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Enchytraeidae,36,36,Aquatic Non-Insects,N/A
STTD,4/3/2019 10:25,47826/1/1,Carabidae,10,10,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Ceratopogonidae,4,4,Aquatic Insects,Pupae
STTD,4/3/2019 10:25,47826/1/1,Empididae,1,1,Aquatic Insects,Adults
STTD,4/3/2019 10:25,47826/1/1,Acari,2,2,Terrestrial Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Enchytraeidae,4,4,Aquatic Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Chironomidae,36,30,Aquatic Insects,Adults
STTD,4/8/2019 9:56,47832/1/1,Chironomidae,36,3,Aquatic Insects,Larvae
STTD,4/8/2019 9:56,47832/1/1,Chironomidae,36,3,Aquatic Insects,Pupae
STTD,4/8/2019 9:56,47832/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
STTD,4/8/2019 9:56,47832/1/1,Araneae,2,2,Terrestrial Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Hyalellidae,14,14,Aquatic Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Ceratopogonidae,2,2,Aquatic Insects,Pupae
STTD,4/8/2019 9:56,47832/1/1,Coleoptera,1,1,Terrestrial Insects,Adults
STTD,4/8/2019 9:56,47832/1/1,Diptera,7,7,Terrestrial Insects,Pupae
STTD,4/8/2019 9:56,47832/1/1,Notonectidae,1,1,Aquatic Insects,Larvae
STTD,4/8/2019 9:56,47832/1/1,Carabidae,8,8,Aquatic Insects,Adults
STTD,4/8/2019 9:56,47832/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Planorbidae,1,1,Aquatic Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Cyprinidae,1,1,Aquatic Non-Insects,N/A
STTD,4/8/2019 9:56,47832/1/1,Lepidoptera,2,2,Terrestrial Insects,Larvae
STTD,4/8/2019 9:56,47832/1/1,Corixidae,40,40,Aquatic Insects,Nymphs
STTD,4/8/2019 9:56,47832/1/1,Physidae,208,208,Aquatic Non-Insects,N/A
STTD,4/15/2019 11:06,47838/1/1,Physidae,20,20,Aquatic Non-Insects,N/A
STTD,4/15/2019 11:06,47838/1/1,Corixidae,9,7,Aquatic Insects,Nymphs
STTD,4/15/2019 11:06,47838/1/1,Corixidae,9,2,Aquatic Insects,Adults
STTD,4/15/2019 11:06,47838/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
STTD,4/15/2019 11:06,47838/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
STTD,4/15/2019 11:06,47838/1/1,Coleoptera,2,1,Terrestrial Insects,Adults
STTD,4/15/2019 11:06,47838/1/1,Coleoptera,2,1,Terrestrial Insects,Larvae
STTD,4/15/2019 11:06,47838/1/1,Tabanidae,1,1,Aquatic Insects,Larvae
STTD,4/15/2019 11:06,47838/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
STTD,4/15/2019 11:06,47838/1/1,Diptera,2,2,Terrestrial Insects,Pupae
STTD,4/15/2019 11:06,47838/1/1,Chironomidae,10,3,Aquatic Insects,Pupae
STTD,4/15/2019 11:06,47838/1/1,Chironomidae,10,7,Aquatic Insects,Adults
STTD,4/15/2019 11:06,47838/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Ephydridae,3,3,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Naididae,13,10,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Naididae,13,3,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Cyprididae,2,2,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Chironomidae,88,88,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Diptera,2,2,Terrestrial Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Culicidae,1,1,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Hymenoptera,9,9,Terrestrial Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Hygrobatidae,2,2,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Simuliidae,1,1,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Collembola,7,7,Terrestrial Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Coenagrionidae,4,4,Aquatic Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Dorylaimidae,1,1,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Mysidae,1,1,Aquatic Non-Insects,N/A
SHR,2/3/1998 9:13,45225/1/1,Enchytraeidae,4,4,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Aeshnidae,2,2,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Capniidae,1,1,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Gammaridae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Naididae,64,4,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Naididae,64,60,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Ephydridae,1,1,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Unionicolidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Isopoda,1,1,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Caenidae,7,7,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Crangonyctidae,3,3,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Acari,4,4,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Simuliidae,2,2,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Collembola,14,14,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Diptera,1,1,Terrestrial Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Opiliones,1,1,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Erpobdellidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Hymenoptera,19,19,Terrestrial Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Chironomidae,20,20,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Corophiidae,11,11,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Cyprididae,8,8,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Glossoscolecidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Geophilomorpha,1,1,Terrestrial Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Ceratopogonidae,3,3,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Dorylaimidae,1,1,Aquatic Non-Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Coleoptera,2,2,Terrestrial Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Ephemerellidae,1,1,Aquatic Insects,N/A
SHR,2/4/1998 10:30,45228/1/1,Baetidae,5,5,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Chironomidae,19,19,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Chaoboridae,1,1,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Corophiidae,8,8,Aquatic Non-Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Corixidae,3,3,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Geophilomorpha,1,1,Terrestrial Non-Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
SHR,2/11/1998 9:22,45237/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Talitridae,1,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Mysidae,1,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Ephydridae,1,1,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Chironomidae,15,15,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Enchytraeidae,1,1,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Corophiidae,3,3,Aquatic Non-Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
SHR,2/17/1998 9:43,45243/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Tricorythidae,1,1,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Chironomidae,25,25,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Sabellidae,1,1,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Naididae,7,1,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Naididae,7,6,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Lebertiidae,1,1,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Coenagrionidae,2,2,Aquatic Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,2/24/1998 10:03,45246/1/1,Cyprididae,1,1,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Hygrobatidae,3,3,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Corophiidae,4,4,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Chironomidae,26,26,Aquatic Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Coleoptera,1,1,Terrestrial Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Naididae,3,2,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Naididae,3,1,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Collembola,2,2,Terrestrial Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Unionicolidae,1,1,Aquatic Non-Insects,N/A
SHR,3/4/1998 9:46,45255/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Chironomidae,19,19,Aquatic Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Naididae,2,2,Aquatic Non-Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Hydridae,4,4,Aquatic Non-Insects,N/A
SHR,3/10/1998 9:38,45258/1/1,Corophiidae,6,6,Aquatic Non-Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Simuliidae,2,2,Aquatic Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Unionicolidae,1,1,Aquatic Non-Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Hydridae,2,2,Aquatic Non-Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Naididae,5,5,Aquatic Non-Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Chironomidae,18,18,Aquatic Insects,N/A
SHR,3/18/1998 7:37,45264/1/1,Collembola,14,14,Terrestrial Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Naididae,16,16,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Chironomidae,13,13,Aquatic Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Collembola,1,1,Terrestrial Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Corbiculidae,6,6,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Hydropsychidae,1,1,Aquatic Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Ephemerellidae,1,1,Aquatic Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Unionicolidae,1,1,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,3/25/1998 9:27,45273/1/1,Ceratopogonidae,2,2,Aquatic Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Corbiculidae,4,4,Aquatic Non-Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Simuliidae,2,2,Aquatic Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Chironomidae,21,21,Aquatic Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Naididae,8,8,Aquatic Non-Insects,N/A
SHR,4/1/1998 9:40,45279/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Crangonyctidae,6,6,Aquatic Non-Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Corixidae,4,4,Aquatic Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Caenidae,1,1,Aquatic Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Naididae,2,2,Aquatic Non-Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Chironomidae,26,26,Aquatic Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Corophiidae,5,5,Aquatic Non-Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Corbiculidae,3,3,Aquatic Non-Insects,N/A
SHR,4/8/1998 11:52,45282/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Chironomidae,46,46,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Corbiculidae,2,2,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Tricorythidae,2,2,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Psychodidae,2,2,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Ceratopogonidae,7,7,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Veliidae,1,1,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Mermithidae,2,2,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Araneida,2,2,Terrestrial Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Hemiptera,8,8,Terrestrial Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Empididae,1,1,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Hymenoptera,5,5,Terrestrial Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Diptera,1,1,Terrestrial Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Hydridae,4,4,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Corophiidae,6,6,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Hygrobatidae,1,1,Aquatic Non-Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Heptageniidae,2,2,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Corixidae,1,1,Aquatic Insects,N/A
SHR,5/14/1998 11:05,45291/1/1,Hydroptilidae,1,1,Aquatic Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Corbiculidae,1,1,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Diptera,1,1,Terrestrial Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Ephemerellidae,2,2,Aquatic Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Chironomidae,9,9,Aquatic Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Chaoboridae,1,1,Aquatic Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Sperchontidae,1,1,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Hydropsychidae,1,1,Aquatic Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Talitridae,1,1,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Naididae,3,1,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Naididae,3,2,Aquatic Non-Insects,N/A
SHR,2/16/1999 10:01,45294/1/1,Baetidae,2,2,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Chironomidae,8,8,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Heptageniidae,1,1,Aquatic Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Naididae,6,1,Aquatic Non-Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Naididae,6,5,Aquatic Non-Insects,N/A
SHR,2/24/1999 8:23,45309/1/1,Baetidae,1,1,Aquatic Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Chaoboridae,1,1,Aquatic Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Naididae,3,1,Aquatic Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Naididae,3,2,Aquatic Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Talitridae,1,1,Aquatic Non-Insects,N/A
SHR,3/4/1999 7:40,45327/1/1,Chironomidae,9,9,Aquatic Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Chironomidae,2,2,Aquatic Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Ephemerellidae,1,1,Aquatic Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Empididae,1,1,Aquatic Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Ceratopogonidae,1,1,Aquatic Insects,N/A
SHR,3/9/1999 7:45,45330/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
SHR,3/11/1999 7:45,45336/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
