InvertCatchID,InvertDataID,OrganismID,Count,InvertCode,Classification,Order,Family,Larvae,Pupae,Nymphs,Emergents,Adults,NA
4538,575,38,1,,,,,1,0,0,0,0,0
4539,575,4,1,,,,,0,0,0,0,0,1
4540,575,9,2,,,,,0,0,0,0,0,2
4541,575,18,1,,,,,0,0,0,0,0,1
4542,585,150,2,,,,,,,,,,2
4543,585,149,1,,,,,,,,,,1
4545,587,44,1,,,,,,,,,1,
4546,587,95,1,,,,,1,,,,,
4547,587,34,1,,,,,,,,,1,
4548,587,11,1,,,,,,,,,,1
4549,587,15,2,,,,,,,,,,2
4550,587,149,23,,,,,,,,,,23
4551,587,71,3,,,,,3,,,,,
4552,587,64,1,,,,,,,,,1,
4553,587,66,1,,,,,,,,,1,
4554,587,67,1,,,,,,,,,1,
4555,587,58,1,,,,,,,,,,1
4556,595,34,4,,,,,,1,,,3,
4557,595,71,6,,,,,6,,,,,
4558,595,63,1,,,,,1,,,,,
4559,595,66,1,,,,,,,,,1,
4560,596,71,20,,,,,20,,,,,
4561,596,63,1,,,,,1,,,,,
4562,596,66,3,,,,,,,,,3,
4563,596,58,1,,,,,,,,,,1
4564,602,71,27,,,,,27,,,,,
4565,602,63,1,,,,,,,,,1,
4566,602,58,4,,,,,,,,,,4
4568,599,71,13,,,,,13,,,,,
4570,599,63,1,,,,,1,,,,,
4571,599,66,2,,,,,,,,,2,
4572,599,58,1,,,,,,,,,,1
4573,601,21,1,,,,,,,,,,1
4574,601,18,1,,,,,,,,,,1
4575,601,71,6,,,,,6,,,,,
4576,601,63,1,,,,,1,,,,,
4577,601,64,1,,,,,,,,,1,
4578,601,66,1,,,,,,,,,1,
4579,604,34,2,,,,,,1,,,1,
4580,604,71,4,,,,,4,,,,,
4581,604,64,1,,,,,,,,,1,
4582,604,66,2,,,,,,,,,2,
4583,608,46,1,,,,,1,,,,,
4584,608,95,1,,,,,1,,,,,
4585,608,34,2,,,,,,,,,2,
4586,608,11,2,,,,,,,,,,2
4587,608,71,5,,,,,4,,,,1,
4588,608,63,1,,,,,,,,,1,
4589,608,66,2,,,,,,,,,2,
4590,608,67,1,,,,,1,,,,,
4591,608,58,1,,,,,,,,,,1
4593,613,34,40,,,,,,,,,40,
4594,613,83,1,,,,,,,,,1,
4595,613,9,1,,,,,,,,,,1
4596,613,118,1,,,,,,,,,,1
4597,613,71,20,,,,,,,,,20,
4598,613,63,2,,,,,1,,,,1,
4599,613,64,2,,,,,,,,,2,
4600,613,68,18,,,,,,,,,,18
4601,613,66,4,,,,,,,,,4,
4603,613,143,1,,,,,,,,,,1
4604,613,58,4,,,,,,,,,,4
4606,579,32,1,,,,,,1,,,,
4608,582,34,7,,,,,,2,,,5,
4609,582,9,1,,,,,,,,,,1
4610,578,95,2,,,,,2,0,0,0,0,0
4611,578,34,4,,,,,0,1,0,0,3,0
4612,578,151,1,,,,,1,0,0,0,0,0
4613,578,9,3,,,,,0,0,0,0,0,3
4614,584,41,1,,,,,1,,,,,
4615,584,88,5,,,,,,,,,3,
4616,584,56,1,,,,,,,,,1,
4617,584,46,1,,,,,1,,,,,
4618,584,111,1,,,,,1,,,,,
4619,584,44,8,,,,,8,,,,,
4620,584,34,691,,,,,303,8,,,380,
4621,584,32,6,,,,,1,3,,,2,
4622,584,37,1,,,,,,,,,1,
4623,584,151,1,,,,,1,,,,,
4624,584,4,7,,,,,,,,,,7
4625,584,20,1,,,,,,,,,,1
4626,584,21,4,,,,,,,,,,4
4627,584,13,1,,,,,,,,,,1
4628,584,18,3,,,,,,,,,,3
4629,584,71,25,,,,,4,,,,24,
4630,584,63,18,,,,,2,16,,,,
4631,584,64,10,,,,,,,,,10,
4632,584,66,48,,,,,,,,,48,
4633,584,67,1,,,,,,,,,1,
4634,584,85,9,,,,,,,,,9,
4635,584,58,7,,,,,,,,,7,
4636,589,144,2,,,,,,,,,2,
4637,589,48,1,,,,,,,,,1,
4638,589,56,9,,,,,9,,,,,
4639,589,46,1,,,,,1,,,,,
4640,589,44,3,,,,,2,,,,1,
4641,589,34,406,,,,,392,,,,14,
4642,589,32,6,,,,,,6,,,,
4644,589,20,1,,,,,,,,,,1
4645,589,21,2,,,,,,,,,,2
4646,589,15,1,,,,,,,,,,1
4647,589,71,4,,,,,,,,,4,
4648,589,63,2,,,,,1,,,,1,
4649,589,66,5,,,,,,,,,5,
4650,591,34,2,,,,,,,,,2,
4651,591,19,2,,,,,,,,,,2
4652,593,56,1,,,,,1,,,,,
4653,593,44,4,,,,,4,,,,,
4654,593,34,7,,,,,4,,,,3,
4655,593,19,1,,,,,,,,,,1
4656,593,77,1,,,,,,,,,,1
4657,593,71,3,,,,,,,,,3,
4658,593,66,6,,,,,,,,,6,
4659,594,56,1,,,,,1,,,,,
4660,594,44,1,,,,,1,,,,,
4661,594,34,201,,,,,185,3,,,13,
4662,594,32,3,,,,,3,,,,,
4663,594,4,2,,,,,,,,,,2
4664,594,15,3,,,,,,,,,,3
4665,594,120,2,,,,,,,,,,2
4666,594,71,7,,,,,6,,,,1,
4667,594,63,1,,,,,,,,,1,
4668,594,66,1,,,,,,,,,1,
4669,594,85,1,,,,,,,,,1,
4670,594,58,1,,,,,,,,,,1
4672,598,34,14,,,,,5,2,,,7,
4673,598,32,2,,,,,1,1,,,,
4674,598,4,2,,,,,,,,,,2
4675,598,9,1,,,,,,,,,,1
4676,598,77,1,,,,,,,,,,1
4677,598,71,3,,,,,3,,,,,
4678,598,66,2,,,,,,,,,2,
4679,603,56,1,,,,,1,,,,,
4680,603,44,1,,,,,1,,,,,
4681,603,30,1,,,,,,,,,1,
4682,603,34,26,,,,,18,1,,,7,
4683,603,4,2,,,,,,,,,,2
4684,603,9,1,,,,,,,,,,1
4685,605,41,1,,,,,1,,,,,
4686,605,144,1,,,,,,,,,1,
4687,605,88,1,,,,,,1,,,,
4688,605,56,2,,,,,2,,,,,
4689,605,46,1,,,,,1,,,,,
4690,605,30,6,,,,,,,,,6,
4691,605,34,83,,,,,16,10,,,57,
4692,605,32,2,,,,,,,,,2,
4693,605,37,4,,,,,,,,,4,
4694,605,21,2,,,,,,,,,,2
4695,605,15,3,,,,,,,,,,3
4696,605,71,21,,,,,21,,,,,
4697,605,63,4,,,,,,,,,4,
4698,605,64,6,,,,,,,,,6,
4699,605,73,3,,,,,1,,,,2,
4700,605,66,18,,,,,,,,,18,
4701,605,74,1,,,,,,,,,1,
4702,605,67,4,,,,,,,,,4,
4703,605,85,3,,,,,,,,,3,
4704,605,58,7,,,,,,,,,,7
4705,605,152,1,,,,,,,,,,1
4706,607,56,1,,,,,1,,,,,
4707,607,30,2,,,,,,,,,2,
4708,607,34,34,,,,,3,2,,,29,
4709,607,36,1,,,,,,1,,,,
4710,607,39,2,,,,,1,,,,1,
4711,607,19,1,,,,,,,,,,1
4712,607,21,1,,,,,,,,,,1
4713,607,9,1,,,,,,,,,,1
4714,607,15,1,,,,,,,,,,1
4715,607,71,27,,,,,26,,,,1,
4716,607,63,12,,,,,7,,,,5,
4717,607,64,4,,,,,1,,,,3,
4718,607,73,2,,,,,1,,,,1,
4719,607,68,1,,,,,,,,,,1
4720,607,66,4,,,,,,,,,4,
4721,607,67,4,,,,,,,,,4,
4722,607,58,2,,,,,,,,,,2
4723,609,40,1,,,,,1,,,,,
4724,609,46,2,,,,,2,,,,,
4725,609,30,1,,,,,,,,,1,
4726,609,34,122,,,,,3,8,,,111,
4727,609,37,1,,,,,,,,,1,
4728,609,39,2,,,,,2,,,,,
4729,609,4,2,,,,,,,,,,2
4730,609,20,3,,,,,,,,,,3
4731,609,9,1,,,,,,,,,,1
4732,609,120,1,,,,,,,,,,1
4733,609,130,1,,,,,,,,,,1
4734,609,71,38,,,,,38,,,,,
4735,609,63,3,,,,,3,,,,,
4736,609,64,10,,,,,,1,,,9,
4737,609,73,4,,,,,1,,,,3,
4738,609,66,19,,,,,,,,,19,
4739,609,67,7,,,,,,,,,7,
4740,609,143,1,,,,,,,,,,1
4741,610,144,1,,,,,,,,,1,
4742,610,34,49,,,,,,3,,,46,
4743,610,35,1,,,,,,1,,,,
4744,610,21,1,,,,,,,,,,1
4745,610,71,12,,,,,12,,,,,
4746,610,63,4,,,,,1,,,,3,
4747,610,64,1,,,,,,,,,1,
4748,610,68,1,,,,,,,,,,1
4749,610,66,22,,,,,,,,,22,
4750,610,74,1,,,,,,,,,1,
4751,610,67,1,,,,,,,,,1,
4752,610,85,1,,,,,,,,,1,
4753,610,143,1,,,,,,,,,,1
4754,,34,5,,,,,,,,,,
4755,,71,1,,,,,,,,,,
4756,,64,1,,,,,,,,,,
4757,612,71,1,,,,,,,,,1,
4758,612,64,1,,,,,,,,,1,
4759,612,34,5,,,,,,2,,,3,
4762,656,34,2,,,,,1,,,,1,
4763,656,153,1,,,,,,,,,,1
4764,656,154,1,,,,,,,,,,1
4765,656,71,14,,,,,,,,,14,
4766,656,63,1,,,,,,,,,1,
4767,656,64,1,,,,,,,,,1,
4768,656,68,1,,,,,,,,,,1
4769,656,66,2,,,,,,,,,2,
4771,621,34,3,,,,,2,,,,1,
4772,621,153,1,,,,,,,,,,1
4774,621,71,2,,,,,1,,,,1,
4775,621,63,2,,,,,,,,,2,
4776,621,68,1,,,,,,,,,,1
4777,621,66,1,,,,,,,,,1,
4778,623,46,2,,,,,2,,,,,
4779,623,44,4,,,,,3,,,,1,
4780,623,34,10,,,,,5,1,,,4,
4781,623,11,1,,,,,,,,,,1
4782,623,15,2,,,,,,,,,,2
4783,623,153,5,,,,,,,,,,5
4784,623,148,8,,,,,,,,,,8
4785,623,66,1,,,,,,,,,1,
4786,623,67,1,,,,,1,,,,,
4787,623,58,1,,,,,,,,,,1
4788,631,46,1,,,,,1,,,,,
4789,631,44,1,,,,,,,,,1,
4790,631,34,26,,,,,,1,,,25,
4791,631,4,2,,,,,,,,,,2
4792,631,71,4,,,,,1,,,,3,
4793,631,63,2,,,,,,,,,2,
4794,631,64,2,,,,,,,,,2,
4795,631,68,3,,,,,,,,,,3
4796,631,66,8,,,,,,,,,8,
4797,631,67,1,,,,,,,,,1,
4798,634,34,2,,,,,1,,,,1,
4799,634,19,1,,,,,,,,,,1
4800,635,44,1,,,,,1,,,,,
4801,635,95,1,,,,,,,,,1,
4802,635,34,69,,,,,,,,,69,
4803,635,32,3,,,,,,1,,,2,
4804,635,21,1,,,,,,,,,,1
4805,635,123,4,,,,,,,,,,4
4806,635,148,1,,,,,,,,,,1
4807,635,71,21,,,,,8,,,,13,
4808,635,63,5,,,,,,,,,5,
4809,635,64,17,,,,,,,,,17,
4810,635,68,22,,,,,,,,,,22
4811,635,66,13,,,,,,,,,13,
4812,635,74,1,,,,,1,,,,,
4813,635,67,3,,,,,,,,,3,
4814,635,57,9,,,,,,,,,,9
4815,635,58,13,,,,,,,,,,13
4816,638,46,1,,,,,1,,,,,
4817,638,44,9,,,,,5,,,,4,
4818,638,95,2,,,,,,,,,2,
4819,638,30,1,,,,,,,,,1,
4820,638,34,70,,,,,,,,,70,
4821,638,39,1,,,,,1,,,,,
4822,638,20,1,,,,,,,,,,1
4823,638,21,2,,,,,,,,,,2
4824,638,9,1,,,,,,,,,,1
4825,638,104,1,,,,,,,,,,1
4826,638,118,2,,,,,,,,,,2
4828,638,155,1,,,,,,,,,,1
4829,638,71,27,,,,,2,,,,25,
4830,638,64,14,,,,,,,,,14,
4831,638,63,20,,,,,2,,,,18,
4832,638,73,3,,,,,3,,,,,
4833,638,68,18,,,,,,,,,,18
4834,638,66,31,,,,,,,,,31,
4835,638,67,5,,,,,,,,,5,
4836,638,85,5,,,,,,,,,5,
4837,638,57,1,,,,,,,,,,1
4838,638,143,1,,,,,,,,,,1
4839,638,58,11,,,,,,,,,,11
4840,615,144,1,,,,,,,,,1,
4841,615,88,5,,,,,,,,,5,
4842,615,34,93,,,,,2,,,,91,
4843,615,127,1,,,,,,,,,,1
4844,615,20,2,,,,,,,,,,2
4845,615,21,2,,,,,,,,,,2
4846,615,9,3,,,,,,,,,,3
4847,615,15,2,,,,,,,,,,2
4848,615,71,46,,,,,,,,,46,
4849,615,63,18,,,,,,,,,18,
4850,615,64,2,,,,,,,,,2,
4851,615,68,3,,,,,,,,,,3
4852,615,66,50,,,,,,,,,50,
4853,615,67,6,,,,,,,,,6,
4854,615,57,4,,,,,,,,,,4
4855,615,58,7,,,,,,,,,,7
4856,618,88,3,,,,,1,,,,2,
4857,618,46,1,,,,,1,,,,,
4858,618,34,90,,,,,5,5,,,80,
4859,618,5,2,,,,,,,,,,2
4860,618,142,1,,,,,,,,,,1
4861,618,127,1,,,,,,,,,,1
4862,618,20,3,,,,,,,,,,3
4863,618,9,6,,,,,,,,,,6
4864,618,15,3,,,,,,,,,,3
4865,618,118,12,,,,,,,,,,12
4866,618,18,2,,,,,,,,,,2
4867,618,71,56,,,,,,,,,56,
4868,618,63,14,,,,,,,,,14,
4869,618,64,2,,,,,,,,,2,
4870,618,68,2,,,,,,,,,,2
4871,618,66,77,,,,,,,,,77,
4872,618,74,1,,,,,1,,,,,
4873,618,67,8,,,,,,,,,8,
4874,618,85,1,,,,,,,,,1,
4875,618,57,1,,,,,,,,,,1
4876,618,130,1,,,,,,,,,,1
4877,618,157,5,,,,,,,,,,5
4878,620,144,1,,,,,,,,,1,
4879,620,48,2,,,,,2,,,,,
4880,620,88,3,,,,,,,,,3,
4881,620,46,1,,,,,1,,,,,
4882,620,34,248,,,,,8,17,,,223,
4883,620,39,1,,,,,1,,,,,
4884,620,19,1,,,,,,,,,,1
4885,620,22,1,,,,,,,,,,1
4886,620,127,1,,,,,,,,,,1
4887,620,20,1,,,,,,,,,,1
4888,620,9,7,,,,,,,,,,7
4889,620,15,2,,,,,,,,,,2
4890,620,118,3,,,,,,,,,,3
4891,620,120,1,,,,,,,,,,1
4892,620,71,73,,,,,,,,,73,
4893,620,63,4,,,,,,,,,4,
4894,620,64,7,,,,,,,,,7,
4895,620,73,1,,,,,,,,,1,
4896,620,68,6,,,,,,,,,,6
4897,620,66,66,,,,,,,,,66,
4898,620,67,2,,,,,,,,,2,
4899,620,85,2,,,,,,,,,2,
4900,620,157,3,,,,,,,,,,3
4902,620,158,1,,,,,,,,,,1
4903,622,40,4,,,,,4,,,,,
4904,622,88,1,,,,,1,,,,,
4905,622,159,1,,,,,,,,,1,
4906,622,46,17,,,,,17,,,,,
4907,622,102,1,,,,,1,,,,,
4908,622,44,13,,,,,9,,,,4,
4909,622,30,8,,,,,,,,,8,
4910,622,81,2,,,,,,,,,2,
4911,622,34,58,,,,,22,5,,,31,
4912,622,32,3,,,,,,3,,,,
4913,622,37,1,,,,,,1,,,,
4914,622,38,1,,,,,1,,,,,
4915,622,39,4,,,,,3,1,,,,
4916,622,2,1,,,,,,,,,,1
4917,622,4,2,,,,,,,,,,2
4918,622,19,3,,,,,,,,,,3
4919,622,20,3,,,,,,,,,,3
4920,622,9,16,,,,,,,,,,16
4921,622,10,3,,,,,,,,,,3
4922,622,15,64,,,,,,,,,,64
4923,622,153,1,,,,,,,,,,1
4924,622,120,15,,,,,,,,,,15
4925,622,77,5,,,,,,,,,,5
4926,622,123,4,,,,,,,,,,4
4927,622,94,6,,,,,,,,,,6
4928,622,148,4,,,,,,,,,,4
4929,622,71,7,,,,,,,,,7,
4930,622,63,41,,,,,,,,,41,
4931,622,64,2,,,,,,,,,2,
4932,622,68,4,,,,,,,,,,4
4933,622,66,3,,,,,,,,,3,
4934,622,72,1,,,,,1,,,,,
4935,622,67,2,,,,,,,,,2,
4936,622,85,1,,,,,,,,,1,
4937,622,57,3,,,,,,,,,,3
4938,622,157,1,,,,,,,,,,1
4939,622,154,1,,,,,,,,,,1
4940,622,161,1,,,,,,,,,,1
4941,632,34,4,,,,,1,1,,,2,
4942,632,120,1,,,,,,,,,,1
4943,632,68,1,,,,,,,,,,1
4944,632,66,1,,,,,,,,,1,
4945,633,34,2,,,,,1,,,,1,
4946,633,38,1,,,,,1,,,,,
4947,633,4,1,,,,,,,,,,1
4948,633,19,1,,,,,,,,,,1
4949,633,9,1,,,,,,,,,,1
4950,633,13,1,,,,,,,,,,1
4951,633,18,2,,,,,,,,,,2
4952,633,63,1,,,,,1,,,,,
4953,633,67,1,,,,,,,,,1,
4954,636,34,2,,,,,,,,,2,
4955,636,66,5,,,,,,,,,5,
4956,637,44,1,,,,,1,,,,,
4957,637,34,3,,,,,,1,,,2,
4958,637,120,1,,,,,,,,,,1
4959,637,119,1,,,,,,,,,,1
4960,639,34,13,,,,,1,,,,12,
4961,639,119,1,,,,,,,,,,1
4962,639,118,1,,,,,,,,,,1
4963,639,63,1,,,,,,,,,1,
4964,639,71,4,,,,,,,,,4,
4965,639,66,1,,,,,,,,,1,
4966,641,32,4,,,,,1,2,,,1,
4967,641,35,1,,,,,,,,,1,
4968,641,37,1,,,,,,,,,1,
4969,641,34,129,,,,,39,7,,,83,
4970,641,44,1,,,,,1,,,,,
4971,641,151,1,,,,,1,,,,,
4972,641,88,2,,,,,1,,,,1,
4973,641,9,2,,,,,,,,,,2
4974,641,63,2,,,,,,,,,2,
4975,641,64,15,,,,,,1,,,14,
4976,641,71,7,,,,,2,,,,5,
4977,641,68,5,,,,,,,,,,5
4978,641,66,7,,,,,,,,,7,
4979,641,67,3,,,,,,,,,3,
4980,641,85,7,,,,,,,,,7,
4981,641,157,2,,,,,,,,,,2
4982,643,30,3,,,,,2,,,,1,
4983,643,32,10,,,,,4,6,,,,
4984,643,49,1,,,,,1,,,,,
4985,643,34,393,,,,,186,16,,,191,
4986,643,41,1,,,,,1,,,,,
4987,643,44,6,,,,,6,,,,,
4989,643,46,2,,,,,2,,,,,
4990,643,151,3,,,,,3,,,,,
4991,643,88,4,,,,,,3,,,1,
4992,643,103,1,,,,,,,,,,1
4993,643,120,2,,,,,,,,,,2
4994,643,4,3,,,,,,,,,,3
4995,643,10,2,,,,,,,,,,2
4996,643,15,3,,,,,,,,,,3
4997,643,158,1,,,,,,,,,,1
4998,643,153,1,,,,,,,,,,1
4999,643,118,3,,,,,,,,,,3
5000,643,106,2,,,,,,,,,,2
5001,643,21,11,,,,,,,,,,11
5002,643,130,1,,,,,,,,,,1
5004,643,63,2,,,,,1,,,,1,
5005,643,64,5,,,,,,,,,5,
5006,643,71,15,,,,,,,,,15,
5007,643,68,3,,,,,,,,,,3
5008,643,66,4,,,,,,,,,4,
5009,643,85,4,,,,,,,,,4,
5010,643,157,6,,,,,,,,,,6
5011,646,32,4,,,,,,2,,,2,
5012,646,34,77,,,,,17,2,,,58,
5013,646,144,1,,,,,,,,,1,
5014,646,44,2,,,,,2,,,,,
5015,646,46,1,,,,,1,,,,,
5016,646,151,1,,,,,1,,,,,
5017,646,77,1,,,,,,,,,,1
5018,646,9,3,,,,,,,,,,3
5019,646,13,1,,,,,,,,,,1
5020,646,106,1,,,,,,,,,,1
5021,646,63,3,,,,,,,,,3,
5022,646,64,2,,,,,,,,,2,
5023,646,71,6,,,,,,,,,6,
5024,646,66,9,,,,,,,,,9,
5025,646,67,1,,,,,,,,,1,
5026,646,157,4,,,,,,,,,,4
5027,648,32,2,,,,,,2,,,,
5028,648,34,138,,,,,124,1,,,13,
5029,648,44,1,,,,,1,,,,,
5030,648,46,2,,,,,2,,,,,
5031,648,56,2,,,,,2,,,,,
5032,648,77,1,,,,,,,,,,1
5033,648,120,3,,,,,,,,,,3
5034,648,128,1,,,,,,,,,,1
5035,648,4,1,,,,,,,,,,1
5036,648,118,1,,,,,,,,,,1
5037,648,63,1,,,,,,,,,1,
5038,648,64,1,,,,,,,,,1,
5039,648,71,2,,,,,,,,,2,
5040,648,66,6,,,,,,,,,6,
5041,648,157,2,,,,,,,,,,2
5042,640,34,1,,,,,,,,,1,
5043,640,66,1,,,,,,,,,1,
5044,640,67,1,,,,,,,,,1,
5045,642,34,1,,,,,,,,,1,
5046,642,44,1,,,,,1,,,,,
5047,642,9,1,,,,,,,,,,1
5048,642,71,2,,,,,1,,,,1,
5049,642,68,12,,,,,,,,,,12
5050,642,66,3,,,,,,,,,3,
5051,642,67,1,,,,,1,,,,,
5052,642,157,1,,,,,,,,,,1
5053,644,34,4,,,,,1,,,,3,
5054,645,52,1,,,,,,,,,1,
5055,645,49,1,,,,,,,,,1,
5056,645,34,191,,,,,,,,,191,
5057,645,41,1,,,,,,,,,1,
5058,645,44,3,,,,,3,,,,,
5059,645,95,1,,,,,1,,,,,
5060,645,9,2,,,,,,,,,,2
5061,645,15,1,,,,,,,,,,1
5062,645,149,12,,,,,,,,,,12
5063,645,63,20,,,,,2,,,,18,
5064,645,64,11,,,,,,,,,11,
5065,645,71,111,,,,,2,,,,109,
5066,645,73,2,,,,,2,,,,,
5067,645,68,2,,,,,,,,,,2
5068,645,66,46,,,,,,,,,46,
5069,645,74,1,,,,,1,,,,,
5070,645,67,9,,,,,,,,,9,
5071,645,85,6,,,,,,,,,6,
5072,645,57,2,,,,,,,,,,2
5073,645,157,23,,,,,,,,,,23
5074,647,95,2,,,,,2,,,,,
5075,647,63,1,,,,,,,,,1,
5076,647,66,2,,,,,,,,,2,
5077,647,57,1,,,,,,,,,,1
5078,647,157,1,,,,,,,,,,1
5079,640,163,1,,,,,,,,,,1
5080,642,162,1,,,,,,,,,,1
5081,642,163,1,,,,,,,,,,1
5082,645,167,1,,,,,,,,,,1
5083,645,168,2,,,,,,,,,,2
5084,645,163,47,,,,,,,,,,47
5085,647,168,1,,,,,,,,,,1
5086,647,163,5,,,,,,,,,,5
5087,643,166,1,,,,,1,,,,,
5088,643,167,1,,,,,,,,,,1
5089,643,162,1,,,,,,,,,,1
5090,643,163,1,,,,,,,,,,1
5091,643,164,1,,,,,,,,,,1
5092,641,165,4,,,,,,,,,,4
5093,648,167,1,,,,,,,,,,1
5094,566,44,2,,,,,1,0,0,0,1,0
5095,566,34,2,,,,,0,0,0,0,2,0
5096,566,71,3,,,,,0,0,0,0,3,0
5097,566,68,21,,,,,0,0,0,0,0,21
5098,614,34,5,,,,,,,,,5,
5099,614,71,1,,,,,,,,,1,
5100,614,68,2,,,,,,,,,,2
5101,614,74,1,,,,,1,,,,,
5102,652,34,1,,,,,,,,,1,
5103,651,104,1,,,,,,,,,,1
5104,651,63,2,,,,,,,,,2,
5105,651,71,1,,,,,,,,,1,
5106,651,66,1,,,,,,,,,1,
5107,651,157,4,,,,,,,,,,4
5108,655,56,1,,,,,1,,,,,
5109,655,63,1,,,,,1,,,,,
5110,655,71,2,,,,,2,,,,,
5111,655,66,1,,,,,,,,,1,
5112,655,157,1,,,,,,,,,,1
5113,681,34,1,,,,,,,,,1,
5114,681,64,1,,,,,,,,,1,
5115,681,71,5,,,,,3,,,,2,
5116,681,66,1,,,,,,,,,1,
5117,681,157,6,,,,,,,,,,6
5118,682,34,1,,,,,,,,,1,
5119,682,149,1,,,,,,,,,,1
5120,682,71,10,,,,,6,,,,4,
5121,682,85,1,,,,,,,,,1,
5122,662,34,3,,,,,,,,,3,
5123,662,4,1,,,,,,,,,,1
5124,662,15,1,,,,,,,,,,1
5125,662,63,1,,,,,,,,,1,
5126,662,71,12,,,,,10,,,,2,
5127,662,66,2,,,,,,,,,2,
5128,662,67,1,,,,,,,,,1,
5129,662,157,5,,,,,,,,,,5
5130,664,34,1,,,,,,,,,1,
5131,664,127,1,,,,,,,,,,1
5132,664,71,13,,,,,13,,,,,
5133,664,66,3,,,,,,,,,3,
5134,666,4,1,,,,,,,,,,1
5135,666,13,1,,,,,,,,,,1
5136,666,127,2,,,,,,,,,,2
5137,650,34,5,,,,,,1,,,4,
5138,650,102,1,,,,,1,,,,,
5139,650,56,5,,,,,5,,,,,
5140,650,120,2,,,,,,,,,,2
5141,650,21,1,,,,,,,,,,1
5142,650,63,1,,,,,,,,,1,
5143,650,66,19,,,,,,,,,19,
5144,653,34,6,,,,,5,,,,1,
5145,653,56,3,,,,,3,,,,,
5146,653,4,1,,,,,,,,,,1
5147,653,130,1,,,,,,,,,,1
5148,653,68,1,,,,,,,,,,1
5149,653,66,2,,,,,,,,,2,
5150,653,126,1,,,,,,,,,,1
5151,654,52,1,,,,,,,,,1,
5152,654,34,18,,,,,15,1,,,2,
5153,654,41,1,,,,,1,,,,,
5154,654,46,2,,,,,2,,,,,
5155,654,56,64,,,,,64,,,,,
5156,654,48,1,,,,,1,,,,,
5157,654,120,4,,,,,,,,,,4
5158,654,4,1,,,,,,,,,,1
5159,654,10,1,,,,,,,,,,1
5160,654,15,9,,,,,,,,,,9
5161,654,152,4,,,,,,,,,,4
5162,654,25,1,,,,,,,,,,1
5163,654,71,1,,,,,,,,,1,
5164,654,66,26,,,,,,,,,26,
5165,660,34,13,,,,,12,,,,1,
5166,660,56,2,,,,,2,,,,,
5167,660,4,2,,,,,,,,,,2
5168,660,124,1,,,,,,,,,,1
5169,660,71,3,,,,,2,,,,1,
5170,660,66,2,,,,,,,,,2,
5171,660,157,1,,,,,,,,,,1
5172,659,34,1,,,,,,,,,1,
5173,659,46,1,,,,,1,,,,,
5174,659,56,2,,,,,2,,,,,
5175,659,120,1,,,,,,,,,,1
5176,659,67,1,,,,,,,,,1,
5177,661,32,1,,,,,1,,,,,
5178,661,34,11,,,,,10,,,,1,
5179,661,42,1,,,,,1,,,,,
5180,661,46,2,,,,,2,,,,,
5181,661,88,1,,,,,,1,,,,
5182,661,56,8,,,,,8,,,,,
5183,661,77,2,,,,,,,,,,2
5184,661,4,2,,,,,,,,,,2
5185,661,10,3,,,,,,,,,,3
5186,661,15,15,,,,,,,,,,15
5187,661,118,1,,,,,,,,,,1
5188,661,152,1,,,,,,,,,,1
5189,661,71,1,,,,,1,,,,,
5190,661,66,1,,,,,,,,,1,
5192,661,157,1,,,,,,,,,,1
5193,663,30,4,,,,,,,,,4,
5194,663,34,3,,,,,3,,,,,
5195,663,56,2,,,,,2,,,,,
5196,663,120,1,,,,,,,,,,1
5197,663,4,2,,,,,,,,,,2
5198,663,15,1,,,,,,,,,,1
5199,663,71,2,,,,,,,,,2,
5200,663,73,1,,,,,1,,,,,
5201,663,66,2,,,,,,,,,2,
5202,663,85,1,,,,,,,,,1,
5203,665,30,9,,,,,,,,,9,
5204,665,81,1,,,,,,,,,1,
5205,665,32,1,,,,,,1,,,,
5206,665,97,1,,,,,1,,,,,
5207,665,34,46,,,,,36,1,,,9,
5208,665,46,2,,,,,2,,,,,
5209,665,88,1,,,,,,,,,1,
5210,665,56,36,,,,,36,,,,,
5211,665,120,1,,,,,,,,,,1
5212,665,4,14,,,,,,,,,,14
5213,665,2,1,,,,,,,,,,1
5214,665,9,3,,,,,,,,,,3
5215,665,10,3,,,,,,,,,,3
5216,665,15,4,,,,,,,,,,4
5217,665,21,4,,,,,,,,,,4
5218,665,124,4,,,,,,,,,,4
5219,665,63,3,,,,,1,,,,2,
5220,665,71,11,,,,,11,,,,,
5221,665,73,1,,,,,1,,,,,
5222,665,68,1,,,,,,,,,,1
5223,665,66,2,,,,,,,,,2,
5224,665,67,1,,,,,,,,,1,
5225,665,157,5,,,,,,,,,,5
5226,668,34,2,,,,,,1,,,1,
5228,668,94,1,,,,,,,,,,1
5230,668,168,230,,,,,,,,,,230
5231,668,154,2,,,,,,,,,,2
5232,668,130,1,,,,,,,,,,1
5233,670,34,6,,,,,,2,,,4,
5234,670,4,2,,,,,,,,,,2
5235,670,120,1,,,,,,,,,,1
5236,670,15,1,,,,,,,,,,1
5237,670,63,1,,,,,,,,,1,
5238,670,64,2,,,,,,,,,2,
5239,670,71,10,,,,,10,,,,,
5240,670,68,3,,,,,,,,,,3
5241,670,66,2,,,,,,,,,2,
5242,670,67,1,,,,,1,,,,,
5243,670,57,1,,,,,,,,,,1
5244,670,157,7,,,,,,,,,,7
5245,672,34,1,,,,,,,,,1,
