LarvalCatchID,LarvalDataID,ChannelLocation,SpeciesCode,Stage,TL,FL,Count,Comments,LarvalCode
4744,546,,AMS,L,14,,1,,
4745,546,,AMS,L,15,,1,,
4746,546,,AMS,L,17,,1,,
4747,546,,TFS,L,5.5,,1,,
4748,546,,TFS,L,6.5,,1,,
4749,546,,TFS,L,6,,1,,
4750,546,,TFS,L,9,,1,,
4751,546,,TFS,L,7,,1,,
4752,546,,TFS,L,7,,1,,
4753,546,,TFS,L,9,,1,,
4754,546,,TFS,L,9,,1,,
4755,546,,TFS,L,9.5,,1,,
4756,546,,TFS,L,7.5,,1,,
4757,546,,TFS,L,10.5,,1,,
4758,546,,TFS,L,10,,1,,
4759,546,,TFS,L,12.5,,1,,
4760,546,,TFS,L,11,,1,,
4761,546,,TFS,L,13,,1,,
4762,546,,TFS,L,15,,1,,
4763,546,,TFS,L,12.5,,1,,
4764,546,,TFS,L,13.5,,1,,
4765,546,,TFS,L,15,,1,,
4766,546,,TFS,L,14,,1,,
4767,546,,TFS,L,13,,1,,
4768,546,,TFS,L,12,,1,,
4769,546,,TFS,L,14,,1,,
4770,546,,TFS,L,12.5,,1,,
4771,546,,TFS,L,13,,1,,
4772,546,,TFS,L,18.5,,1,,
4773,546,,TFS,L,12,,1,,
4774,546,,TFS,L,19,,1,,
4775,546,,TFS,L,17.5,,1,,
4776,546,,TFS,L,22,,1,,
4777,546,,TFS,L,,,13,,
4778,546,,MSS,L,4.5,,1,,
4779,547,,AMS,L,12.5,,1,,
4780,547,,AMS,L,13,,1,,
4781,547,,TFS,L,5,,1,,
4782,547,,TFS,L,6,,1,,
4783,547,,TFS,L,6.5,,1,,
4784,547,,TFS,L,7,,1,,
4785,547,,TFS,L,7,,1,,
4786,547,,TFS,L,8,,1,,
4787,547,,TFS,L,8,,1,,
4788,547,,TFS,L,10,,1,,
4789,547,,TFS,L,14,,1,,
4790,547,,TFS,L,16,,1,,
4791,547,,TFS,L,18,,1,,
4792,547,,TFS,L,21,,1,,
4793,548,,None,,,,,,
4794,549,,None,,,,,,
4795,565,,None,,,,,,
4796,566,,None,,,,,,
4797,567,,None,,,,,,
4798,568,,None,,,,,,
4799,569,,None,,,,,,
4800,570,,PRS,L,6,,1,,
4801,571,,PRS,L,5,,6,,
4802,571,,PRS,L,5.5,,4,,
4803,571,,PRS,L,4.5,,5,,
4804,571,,PRS,L,6,,2,,
4805,571,,PRS,L,4,,1,,
4806,572,,PRS,L,,,58,,
4807,572,,PRS,L,6,,9,,
4808,572,,PRS,L,5.5,,10,,
4809,572,,PRS,L,5,,8,,
4810,572,,PRS,L,6.5,,2,,
4811,572,,PRS,L,7,,1,,
4812,574,,PRS,L,5,,1,,
4813,575,,PRS,L,4.5,,1,,
4814,575,,PRS,L,5.5,,1,,
4815,576,,None,,,,,,
4816,577,,None,,,,,,
4817,578,,PRS,L,,,9,,
4818,578,,PRS,L,5,,25,,
4819,578,,PRS,L,4.5,,3,,
4820,578,,PRS,L,5.25,,1,,
4821,578,,PRS,L,6,,1,,
4822,579,,None,,,,,,
4823,580,,PRS,L,4,,1,,
4824,580,,PRS,L,4.5,,1,,
4825,581,,PRS,L,4,,1,,
4826,581,,PRS,L,5.25,,1,,
4827,582,,STB,Y,3.5,,17,,
4828,582,,STB,Y,3,,7,,
4829,582,,STB,Y,4,,4,,
4830,582,,STB,Y,2.5,,1,Specimen damaged,
4831,582,,STB,Y,,,1,Specimen damaged,
4832,583,,STB,Y,4,,1,,
4833,583,,MSS,L,4.5,,2,,
4834,583,,MSS,L,4,,1,,
4835,583,,TRD,L,3,,11,,
4836,583,,TRD,L,3.5,,9,,
4837,583,,TRD,L,4,,3,,
4838,583,,TRD,L,2.5,,1,,
4839,583,,TFS,L,4.5,,7,,
4840,583,,TFS,L,5,,3,,
4841,583,,TFS,L,5.5,,3,,
4842,583,,TFS,L,6,,9,,
4843,583,,TFS,L,6.5,,5,,
4844,583,,TFS,L,7,,1,,
4845,583,,TFS,L,,,,3/4 body - no head - not included in total count,
4846,583,,LP,L,5,,2,,
4847,584,,STB,Y,3.5,,2,,
4848,584,,STB,Y,4,,4,,
4849,585,,MSS,L,4,,1,,
4850,585,,PRS,L,5,,1,,
4851,585,,STB,L,4.5,,1,,
4852,585,,AMS,L,16,,1,,
4853,585,,SPLT,L,6,,1,,
4854,585,,TFS,L,9,,1,,
4855,585,,TFS,L,10,,1,,
4856,585,,TRD,L,3,,2,,
4857,585,,TRD,L,4,,5,,
4858,585,,TRD,L,3.5,,2,,
4859,585,,TRD,L,4.5,,1,,
4860,585,,TRD,L,7,,4,,
4861,585,,TRD,L,8,,6,,
4862,585,,TRD,L,8.5,,1,,
4863,585,,TRD,L,9,,4,,
4864,585,,TRD,L,9.5,,2,,
4865,585,,TRD,L,10,,2,,
4866,585,,TRD,L,12.5,,1,,
4867,585,,TRD,L,,,29,not measured,
4868,585,,GOB,L,2.25,,1,,
4869,586,,STB,L,3.5,,1,,
4870,586,,STB,L,4,,1,,
4871,586,,PRS,L,5,,1,,
4872,587,,MIN,Y,5,,1,,
4873,587,,TRD,L,5.5,,1,,
4874,587,,TRD,L,8,,2,,
4875,587,,TRD,L,8.5,,1,,
4876,587,,TRD,L,9,,5,,
4877,587,,TRD,L,10,,1,,
4878,588,,TRD,L,5,,1,,
4879,588,,TRD,L,6.25,,1,,
4880,588,,TRD,L,7,,1,,
4881,588,,TRD,L,8.5,,1,,
4882,588,,TRD,L,13,,1,,
4883,588,,TFS,L,6.5,,2,,
4884,588,,TFS,L,7,,2,,
4885,588,,TFS,L,7.5,,1,,
4886,588,,TFS,L,8,,1,,
4887,588,,TFS,L,9,,1,,
4888,588,,TFS,L,9.5,,1,,
4889,588,,TFS,L,10,,1,,
4890,588,,TFS,L,11,,1,,
4891,588,,TFS,L,13,,1,,
4892,588,,TFS,L,13.5,,1,,
4893,588,,TFS,L,14.5,,1,,
4894,588,,TFS,L,15,,1,,
4895,589,,None,,,,,,
4896,590,,MSS,L,4,,2,,
4897,590,,MSS,L,6,,1,,
4898,590,,MIN,L,6.25,,1,,
4899,590,,TRD,L,12,,1,,
4900,590,,TFS,L,4.5,,1,,
4901,590,,TFS,L,5,,3,,
4902,590,,TFS,L,6,,1,,
4903,590,,TFS,L,7,,1,,
4904,590,,TFS,L,7.5,,1,,
4905,590,,TFS,L,8,,2,,
4906,590,,TFS,L,9,,1,,
4907,590,,TFS,L,9.5,,1,,
4908,590,,TFS,L,10,,1,,
4909,590,,TFS,L,11,,2,,
4910,590,,TFS,L,11.5,,1,,
4911,590,,TFS,L,13,,2,,
4912,590,,TFS,L,13.5,,3,,
4913,590,,TFS,L,12,,1,,
4914,590,,TFS,L,12.5,,1,,
4915,590,,TFS,L,15,,2,,
4916,590,,TFS,L,15.5,,1,,
4917,590,,TFS,L,16,,2,,
4918,590,,TFS,L,16.5,,1,,
4919,590,,TFS,L,18,,1,,
4920,590,,TFS,L,20,,1,,
4921,590,,TFS,L,,,78,Not measured,
4922,590,,AMS,L,11,,2,,
4923,590,,AMS,L,12.5,,1,,
4924,590,,AMS,L,13.5,,1,,
4925,590,,AMS,L,14,,1,,
4926,590,,AMS,L,16,,2,,
4927,590,,AMS,L,18.5,,1,,
4928,590,,AMS,L,19,,1,,
4929,599,,None,,,,,,
4930,598,,None,,,,,,
4931,597,,TRD,L,11.5,,1,,
4932,597,,TFS,L,5,,1,,
4933,597,,TFS,L,6,,1,,
4934,597,,TFS,L,7,,2,,
4935,597,,TFS,L,8.5,,1,,
4936,597,,TFS,L,9,,3,,
4937,597,,TFS,L,10,,3,,
4938,597,,TFS,L,10.5,,1,,
4939,597,,TFS,L,11,,3,,
4940,597,,TFS,L,11.5,,1,,
4941,597,,TFS,L,12,,1,,
4942,597,,UNID,,,,1,"Damaged, not measured",
4943,596,,TRD,L,9,,1,,
4944,596,,TFS,L,4,,1,,
4945,596,,TFS,L,5.5,,2,,
4946,596,,TFS,L,6,,1,,
4947,596,,TFS,L,6.5,,1,,
4948,596,,TFS,L,7,,1,,
4949,596,,TFS,L,7.5,,4,,
4950,596,,TFS,L,8,,2,,
4951,596,,TFS,L,9,,3,,
4952,596,,TFS,L,9.5,,1,,
4953,596,,TFS,L,10.5,,2,,
4954,596,,TFS,L,11.5,,3,,
4955,596,,TFS,L,12,,3,,
4956,596,,TFS,L,13,,1,,
4957,596,,TFS,L,14,,1,,
4958,596,,TFS,L,15.5,,1,,
4959,596,,TFS,L,17,,1,,
4960,596,,AMS,L,11,,1,,
4961,596,,AMS,L,13.5,,1,,
4962,627,,None,,,,,,
4963,601,,AMS,L,14,,1,,
4964,601,,TFS,L,6,,1,,
4965,601,,TFS,L,7,,1,,
4966,601,,TFS,L,7.5,,3,,
4967,601,,TFS,L,8,,2,,
4968,601,,TFS,L,8.5,,1,,
4969,601,,TFS,L,9.5,,2,,
4970,601,,TFS,L,10,,1,,
4971,601,,TFS,L,11,,2,,
4972,601,,TFS,L,12,,2,,
4973,601,,TFS,L,12.5,,2,,
4974,601,,TFS,L,13,,1,,
4975,601,,TFS,L,14,,1,,
4976,601,,TFS,L,14.75,,1,,
4977,601,,TFS,L,15,,2,,
4978,601,,TFS,L,15.5,,1,,
4979,601,,TFS,L,16,,3,,
4980,601,,TFS,L,17,,1,,
4981,601,,TFS,L,18,,1,,
4982,601,,TFS,L,19,,1,,
4983,601,,TFS,L,,,115,not measured,
4984,601,,TFS,L,21,,1,transformation,
4985,600,,None,,,,,,
4986,625,,TFS,L,5,,1,,
4987,625,,TFS,L,7,,1,part of body missing,
4988,625,,TFS,L,11,,1,,
4989,625,,TFS,L,12,,2,,
4990,625,,TFS,L,14.5,,1,,
4991,625,,TFS,L,15,,2,,
4992,625,,TFS,L,10.5,,,"no head, not inluded in total count",
4993,604,,None,,,,,,
4994,603,,None,,,,,,
4995,626,,TFS,L,10,,1,,
4996,605,,None,,,,,,
4997,606,,TFS,L,14.5,,1,,
4998,607,,None,,,,,,
4999,608,,MSS,L,17,,1,,
5000,609,,None,,,,,,
5001,610,,None,,,,,,
5002,530,,STB,E,,,5,,
5003,614,,SHM,,40,,1,Adult,
5006,637,Mid_West,PRS,L,8,,1,,
5007,637,Mid_West,PRS,L,5,,1,,
5008,637,Mid_West,PRS,L,5.5,,1,,
5009,637,Mid_West,PRS,L,5,,1,,
5010,637,Mid_West,PRS,L,5.5,,1,,
5011,637,Mid_West,PRS,L,5,,1,,
5012,637,Mid_West,PRS,L,5,,1,,
5013,637,Mid_West,PRS,L,5,,1,,
5014,637,Mid_West,PRS,L,5.5,,1,,
5015,637,Mid_West,PRS,L,5.5,,1,,
5016,637,Mid_West,PRS,L,5,,1,,
5017,637,Mid_West,PRS,L,5,,1,,
5018,637,Mid_West,PRS,L,5,,1,,
5019,637,Mid_West,PRS,L,5.5,,1,,
5020,637,Mid_West,PRS,L,5.5,,1,,
5021,637,Mid_West,PRS,L,5.5,,1,,
5022,637,Mid_West,PRS,L,5,,1,,
5023,637,Mid_West,PRS,L,5,,1,,
5024,623,,PRS,L,5.5,,1,,
5025,630,,PRS,L,5,,1,,
5027,624,,None,,,,,,
5028,628,,None,,,,,,
5029,629,,None,,,,,,
5030,,,PRS,L,,,9,,
5031,631,,PRS,L,6,,1,,
5032,631,,PRS,L,6,,1,,
5033,631,,PRS,L,5,,1,,
5034,631,,PRS,L,6,,1,,
5040,632,,TFS,L,5,,1,,
5075,636,,None,,,,,,
5076,631,,PRS,L,5,,1,,
5077,631,,PRS,L,5.5,,1,,
5078,631,,PRS,L,6,,1,,
5079,631,,PRS,L,4.5,,1,,
5080,631,,PRS,L,6,,1,,
5085,635,,PRS,L,6.5,,1,,
5086,635,,PRS,L,7.5,,1,,
5087,635,,PRS,L,7.5,,1,,
5088,635,,PRS,L,5,,1,,
5089,635,,PRS,L,5,,1,,
5090,635,,PRS,L,5.5,,1,,
5091,635,,PRS,L,6,,1,,
5092,635,,PRS,L,5,,1,,
5093,635,,PRS,L,5.5,,1,,
5094,635,,PRS,L,5.5,,1,,
5095,635,,PRS,L,5.5,,1,,
5096,635,,PRS,L,5,,1,,
5097,635,,PRS,L,5,,1,,
5098,635,,PRS,L,5,,1,,
5099,635,,PRS,L,5.5,,1,,
5100,635,,PRS,L,5.5,,1,,
5101,635,,PRS,L,5,,1,,
5102,635,,PRS,L,5,,1,,
5103,635,,PRS,L,5,,1,,
5104,635,,PRS,L,5,,1,,
5105,635,,PRS,L,5,,1,,
5106,635,,PRS,L,5,,1,,
5107,635,,PRS,L,4.5,,1,,
5108,635,,PRS,L,5,,1,,
5109,635,,PRS,L,5,,1,,
5110,635,,PRS,L,4.5,,1,,
5111,635,,PRS,L,5,,1,,
5112,635,,PRS,L,5,,1,,
5113,635,,PRS,L,5,,1,,
5114,635,,PRS,L,5,,1,,
5115,635,,PRS,L,5,,1,,
5116,635,,PRS,L,5,,1,,
5117,635,,PRS,L,5,,1,,
5118,635,,PRS,L,,,40,,
5119,640,Mid_West,PRS,L,6.5,,1,,
5120,640,Mid_West,PRS,L,5,,1,,
5121,640,Mid_West,PRS,L,5,,1,,
5122,640,Mid_West,PRS,L,5,,1,,
5123,640,Mid_West,PRS,L,5,,1,,
5124,640,Mid_West,PRS,L,5.5,,1,,
5125,640,Mid_West,PRS,L,5,,1,,
5126,640,Mid_West,PRS,L,5.5,,1,,
5127,640,Mid_West,PRS,L,5,,1,,
5128,640,Mid_West,PRS,L,5,,1,,
5129,640,Mid_West,PRS,L,5,,1,,
5130,640,Mid_West,PRS,L,5.5,,1,,
5131,640,Mid_West,PRS,L,5,,1,,
5132,640,Mid_West,PRS,L,5,,1,,
5133,640,Mid_West,PRS,L,5,,1,,
5134,640,Mid_West,PRS,L,5,,1,,
5135,640,Mid_West,PRS,L,5,,1,,
5136,640,Mid_West,PRS,L,5,,1,,
5137,640,Mid_West,PRS,L,5.5,,1,,
5138,640,Mid_West,PRS,L,5.5,,1,,
5139,640,Mid_West,PRS,L,5,,1,,
5140,640,Mid_West,PRS,L,5,,1,,
5141,640,Mid_West,PRS,L,5.5,,1,,
5142,640,Mid_West,PRS,L,5,,1,,
5143,640,Mid_West,PRS,L,5.5,,1,,
5144,640,Mid_West,PRS,L,5.5,,1,,
5145,640,Mid_West,PRS,L,5,,1,,
5146,640,Mid_West,PRS,L,5,,1,,
5147,640,Mid_West,PRS,L,5,,1,,
5148,640,Mid_West,PRS,L,5,,1,,
5149,640,Mid_West,PRS,L,5,,1,,
5150,640,Mid_West,PRS,L,,,9,,
5151,641,Mid_West,PRS,L,5,,1,,
5152,641,Mid_West,TFS,L,5,,1,,
5153,641,Mid_West,TFS,L,5,,1,,
5154,641,Mid_West,LP,L,5,,1,,
5155,641,Mid_West,SPLT,L,19,,1,,
5156,642,,PRS,L,4.5,,1,,
5157,642,,GSN,L,6,,1,,
5158,642,,GSN,L,6.5,,1,,
5159,642,,GSN,L,6.5,,1,,
5160,642,,GSN,L,6.5,,1,,
5161,643,,STB,Y/L,3,,1,,
5162,643,,STB,Y/L,3.5,,1,,
5163,643,,STB,Y/L,4,,1,,
5164,643,,STB,Y/L,3,,1,,
5165,643,,STB,Y/L,3,,1,,
5166,644,Mid_West,PRS,L,8,,1,,
5167,644,Mid_West,PRS,L,4,,1,,
5168,644,Mid_West,PRS,L,5,,1,,
5169,644,Mid_West,LP,L,6,,1,,
5170,644,Mid_West,LP,Y/L,5,,1,,
5171,645,,PRS,L,4.5,,1,,
5172,645,,PRS,L,5,,1,,
5173,645,,C,L,6,,1,,
5174,645,,C,L,7,,1,,
5175,645,,STB,Y/L,4,,1,,
5176,645,,STB,Y/L,3.5,,1,,
5177,645,,STB,Y/L,3,,1,,
5178,645,,STB,Y/L,3,,1,,
5179,645,,STB,Y/L,3,,1,,
5180,645,,STB,Y/L,3,,1,,
5181,645,,STB,Y/L,3,,1,,
5182,645,,STB,Y/L,3,,1,,
5183,645,,STB,Y/L,3,,1,,
5184,645,,STB,Y/L,3,,1,,
5185,645,,STB,Y/L,3,,1,,
5186,646,Mid_West,PRS,L,6,,1,,
5187,646,Mid_West,PRS,L,8.5,,1,,
5188,646,Mid_West,PRS,L,8.5,,1,,
5189,646,Mid_West,PRS,L,8.5,,1,,
5190,646,Mid_West,PRS,L,7,,1,,
5191,646,Mid_West,PRS,L,5,,1,,
5192,646,Mid_West,PRS,L,5.5,,1,,
5193,646,Mid_West,PRS,L,4.5,,1,,
5194,646,Mid_West,PRS,L,5,,1,,
5195,646,Mid_West,PRS,L,5,,1,,
5196,646,Mid_West,PRS,L,5.5,,1,,
5197,646,Mid_West,PRS,L,6,,1,,
5198,646,Mid_West,PRS,L,5,,1,,
5199,646,Mid_West,PRS,L,5,,1,,
5201,646,Mid_West,TFS,L,10,,1,,
5202,646,Mid_West,TFS,L,6,,1,,
5203,646,Mid_West,TFS,L,8,,1,,
5204,646,Mid_West,TFS,L,6,,1,,
5205,646,Mid_West,TFS,L,6,,1,,
5206,646,Mid_West,TFS,L,6,,1,,
5207,646,Mid_West,TFS,L,4.5,,1,,
5208,646,Mid_West,TFS,L,5,,1,,
5209,646,Mid_West,TFS,L,8,,1,,
5210,646,Mid_West,TFS,L,7,,1,,
5211,646,Mid_West,TFS,L,5,,1,,
5212,646,Mid_West,TFS,L,7,,1,,
5213,646,Mid_West,TFS,L,8,,1,,
5214,646,Mid_West,TFS,L,7,,1,,
5215,646,Mid_West,TFS,L,5.5,,1,,
5216,646,Mid_West,TFS,L,5,,1,,
5217,646,Mid_West,MSS,L,5,,1,,
5218,646,Mid_West,MSS,L,4,,1,,
5219,646,Mid_West,MSS,L,4,,1,,
5220,646,Mid_West,MSS,L,4,,1,,
5221,646,Mid_West,MSS,L,4,,1,,
5222,646,Mid_West,MSS,L,4,,1,,
5223,646,Mid_West,MSS,L,4,,1,,
5224,646,Mid_West,MSS,L,4,,1,,
5225,646,Mid_West,LP,L,5.5,,1,,
5226,646,Mid_West,LP,Y/L,4.5,,1,,
5228,647,Mid_East,PRS,L,7,,1,,
5229,647,Mid_East,PRS,L,8.5,,1,,
5230,647,Mid_East,C,Y/L,5.5,,1,,
5231,647,Mid_East,TFS,L,11,,1,,
5232,647,Mid_East,TFS,L,9,,1,,
5233,647,Mid_East,TFS,L,7.5,,1,,
5234,647,Mid_East,TFS,L,7,,1,,
5235,647,Mid_East,TFS,L,7,,1,,
5236,647,Mid_East,TFS,L,7,,1,,
5237,647,Mid_East,TFS,L,5,,1,,
5238,647,Mid_East,TFS,L,7,,1,,
5239,647,Mid_East,TFS,L,5,,1,,
5240,647,Mid_East,TFS,L,6,,1,,
5241,647,Mid_East,TFS,L,6,,1,,
5242,647,Mid_East,TFS,L,8,,1,,
5243,647,Mid_East,TFS,L,8,,1,,
5244,647,Mid_East,TFS,L,7,,1,,
5245,647,Mid_East,TFS,L,5,,1,,
5246,647,Mid_East,TFS,L,5,,1,,
5247,647,Mid_East,TFS,L,5,,1,,
5248,647,Mid_East,TFS,L,6.5,,1,,
5249,647,Mid_East,TFS,L,9,,1,,
5250,647,Mid_East,TFS,L,7.5,,1,,
5251,647,Mid_East,TFS,L,6,,1,,
5252,647,Mid_East,TFS,L,7,,1,,
5253,647,Mid_East,TFS,L,5,,1,,
5254,647,Mid_East,TFS,L,7.5,,1,,
5255,647,Mid_East,TFS,L,7.5,,1,,
5256,647,Mid_East,TFS,L,6,,1,,
5257,647,Mid_East,MSS,L,4.5,,1,,
5258,647,Mid_East,MSS,L,4.5,,1,,
5259,647,Mid_East,MSS,L,4.5,,1,,
5260,647,Mid_East,MSS,L,4.5,,1,,
5261,647,Mid_East,MSS,L,4.5,,1,,
5263,648,,None,,,,,,
5264,649,,None,,,,,,
5265,650,Mid_East,AMS,L,14,,1,,
5266,650,Mid_East,C,L,5.5,,1,,
5267,650,Mid_East,C,L,5,,1,,
5268,650,Mid_East,TFS,L,14,,1,,
5269,650,Mid_East,TFS,L,5,,1,,
5270,650,Mid_East,TFS,L,7,,1,,
5271,650,Mid_East,TFS,L,6,,1,,
5272,650,Mid_East,TFS,L,11,,1,,
5273,650,Mid_East,TFS,L,12,,1,,
5274,650,Mid_East,TFS,L,9.5,,1,,
5275,650,Mid_East,TFS,L,5,,1,,
5276,650,Mid_East,TFS,L,5,,1,,
5277,650,Mid_East,TFS,L,5,,1,,
5278,650,Mid_East,TFS,L,5,,1,,
5279,650,Mid_East,TFS,L,4,,1,,
5280,650,Mid_East,TFS,L,7.5,,1,,
5281,650,Mid_East,TFS,L,6,,1,,
5282,650,Mid_East,TFS,L,7,,1,,
5283,650,Mid_East,TFS,L,5,,1,,
5284,650,Mid_East,TFS,L,5,,1,,
5320,637,Near_West,PRS,L,4.5,,1,,
5321,637,Near_West,PRS,L,5,,1,,
5322,637,Near_West,PRS,L,5,,1,,
5323,637,Near_West,PRS,L,5,,1,,
5324,637,Near_West,PRS,L,5,,1,,
5325,637,Near_West,PRS,L,5,,1,,
5326,637,Near_West,PRS,L,5,,1,,
5327,637,Near_West,PRS,L,5.5,,1,,
5328,637,Near_West,PRS,L,5.5,,1,,
5329,637,Near_West,PRS,L,5.5,,1,,
5330,637,Near_West,PRS,L,5.5,,1,,
5331,637,Mid_East,PRS,L,5,,1,,
5332,637,Mid_East,PRS,L,5.5,,1,,
5333,637,Mid_East,PRS,L,5,,1,,
5334,637,Mid_East,PRS,L,5,,1,,
5335,637,Mid_East,PRS,L,5.5,,1,,
5336,637,Mid_East,PRS,L,5,,1,,
5337,637,Mid_East,PRS,L,5,,1,,
5338,637,Mid_East,PRS,L,5,,1,,
5339,637,Near_East,PRS,L,5,,1,,
5340,637,Near_East,PRS,L,5,,1,,
5341,637,Near_East,PRS,L,5,,1,,
5342,637,Near_East,PRS,L,5,,1,,
5343,637,Near_East,PRS,L,5,,1,,
5344,637,Near_East,PRS,L,5,,1,,
5345,637,Near_East,PRS,L,5,,1,,
5346,637,Near_East,PRS,L,5,,1,,
5347,637,Near_East,PRS,L,5,,1,,
5348,637,Near_East,PRS,L,5,,1,,
5349,637,Near_East,PRS,L,5,,1,,
5350,637,Near_East,PRS,L,5,,1,,
5351,637,Near_East,PRS,L,5,,1,,
5352,637,Near_East,PRS,L,5,,1,,
5353,637,Near_East,PRS,L,5,,1,,
5354,637,Near_East,PRS,L,5,,1,,
5355,640,Near_West,PRS,L,5,,1,,
5356,640,Near_West,PRS,L,4,,1,,
5357,640,Near_West,PRS,L,5,,1,,
5358,640,Near_West,PRS,L,5,,1,,
5359,640,Near_West,PRS,L,5,,1,,
5360,640,Mid_East,PRS,L,7,,1,,
5361,640,Mid_East,PRS,L,6,,1,,
5362,640,Mid_East,PRS,L,5.5,,1,,
5363,640,Mid_East,PRS,L,5,,1,,
5364,640,Mid_East,PRS,L,5,,1,,
5365,640,Mid_East,PRS,L,5,,1,,
5366,640,Mid_East,PRS,L,5,,1,,
5367,640,Mid_East,PRS,L,5,,1,,
5368,640,Mid_East,PRS,L,5,,1,,
5369,640,Mid_East,PRS,L,5,,1,,
5370,640,Mid_East,PRS,L,5,,1,,
5371,640,Mid_East,PRS,L,5,,1,,
5372,640,Mid_East,PRS,L,5,,1,,
5373,640,Mid_East,PRS,L,5,,1,,
5374,640,Mid_East,PRS,L,5,,1,,
5375,640,Mid_East,PRS,L,5,,1,,
5376,640,Mid_East,PRS,L,5,,1,,
5377,640,Mid_East,PRS,L,5,,1,,
5378,640,Mid_East,PRS,L,5,,1,,
5381,640,Near_East,PRS,L,5,,1,,
5382,640,Near_East,PRS,L,5.5,,1,,
5383,640,Near_East,PRS,L,5,,1,,
5384,640,Near_East,PRS,L,5,,1,,
5385,640,Near_East,PRS,L,5,,1,,
5386,640,Near_East,PRS,L,5,,1,,
5387,640,Near_East,PRS,L,5,,1,,
5388,640,Near_East,PRS,L,5,,1,,
5389,640,Near_East,PRS,L,5,,1,,
5390,640,Near_East,PRS,L,5,,1,,
5391,640,Near_East,PRS,L,5,,1,,
5392,640,Near_East,PRS,L,5.5,,1,,
5393,640,Near_East,PRS,L,5.5,,1,,
5394,640,Near_East,PRS,L,5,,1,,
5395,640,Near_East,PRS,L,5,,1,,
5396,640,Near_East,PRS,L,5,,1,,
5397,640,Near_East,PRS,L,5,,1,,
5398,640,Near_East,PRS,L,5,,1,,
5399,640,Near_East,PRS,L,5,,1,,
5400,640,Near_East,PRS,L,5,,1,,
5401,640,Near_East,PRS,L,5,,1,,
5402,640,Near_East,PRS,L,5,,1,,
5403,640,Near_East,PRS,L,5,,1,,
5404,640,Near_East,PRS,L,5.5,,1,,
5405,640,Near_East,PRS,Y/L,4,,1,,
5406,641,Near_West,PRS,L,5,,1,,
5407,641,Near_West,PRS,L,5,,1,,
5408,641,Near_West,PRS,L,5,,1,,
5409,641,Near_West,PRS,L,4.5,,1,,
5410,641,Near_West,LP,L,7,,1,,
5411,641,Near_West,LP,L,5,,1,,
5412,641,Near_West,LP,Y/L,5,,1,,
5413,641,Near_West,LP,Y/L,5,,1,,
5414,641,Near_West,LP,Y/L,5,,1,,
5415,641,Near_West,LP,Y/L,5,,1,,
5416,641,Mid_East,PRS,L,6,,1,,
5417,641,Mid_East,PRS,L,5.5,,1,,
5418,641,Mid_East,PRS,L,5,,1,,
5419,641,Mid_East,PRS,L,5,,1,,
5420,641,Mid_East,PRS,L,5,,1,,
5421,641,Mid_East,PRS,L,5,,1,,
5422,641,Mid_East,PRS,L,5,,1,,
5423,641,Mid_East,PRS,L,5,,1,,
5424,641,Mid_East,TFS,L,5,,1,,
5425,641,Mid_East,LP,Y/L,4.5,,1,,
5426,641,Mid_East,SPLT,L,18.5,,1,,
5427,641,Mid_East,SPLT,L,17,,1,,
5428,641,Mid_East,SPLT,L,16,,1,,
5429,641,Near_East,PRS,L,8.5,,1,,
5430,641,Near_East,PRS,L,4.5,,1,,
5431,641,Near_East,PRS,L,4.5,,1,,
5432,641,Near_East,PRS,L,4.5,,1,,
5433,641,Near_East,PRS,L,5,,1,,
5434,641,Near_East,PRS,L,5,,1,,
5435,641,Near_East,PRS,L,5,,1,,
5436,641,Near_East,PRS,L,5.5,,1,,
5437,641,Near_East,PRS,L,5.5,,1,,
5438,641,Near_East,PRS,L,5,,1,,
5439,641,Near_East,PRS,L,5,,1,,
5440,641,Near_East,PRS,L,5,,1,,
5441,641,Near_East,PRS,L,4.5,,1,,
5442,641,Near_East,PRS,L,4.5,,1,,
5443,641,Near_East,PRS,L,5,,1,,
5444,641,Near_East,PRS,L,5.5,,1,,
5445,641,Near_East,PRS,L,5,,1,,
5446,641,Near_East,PRS,L,5,,1,,
5447,641,Near_East,PRS,L,5,,1,,
5448,641,Near_East,PRS,L,5.5,,1,,
5449,641,Near_East,PRS,L,5.5,,1,,
5450,641,Near_East,PRS,L,5.5,,1,,
5451,641,Near_East,PRS,L,5.5,,1,,
5452,641,Near_East,PRS,L,5,,1,,
5453,641,Near_East,PRS,L,5.5,,1,,
5454,641,Near_East,PRS,L,5.5,,1,,
5455,641,Near_East,PRS,L,5.5,,1,,
5456,641,Near_East,PRS,L,5.5,,1,,
5457,641,Near_East,PRS,L,5.5,,1,,
5458,641,Near_East,PRS,L,5.5,,1,,
5459,641,Near_East,PRS,L,5.5,,1,,
5460,641,Near_East,PRS,L,,,54,,
5461,641,Near_East,TFS,L,6,,1,,
5462,641,Near_East,TFS,L,5,,1,,
5463,641,Near_East,TFS,L,6,,1,,
5464,641,Near_East,TFS,L,6,,1,,
5465,641,Near_East,TFS,L,5,,1,,
5466,641,Near_East,TFS,L,5,,1,,
5467,641,Near_East,TFS,L,4.5,,1,,
5468,641,Near_East,LP,L,10,,1,,
5469,641,Near_East,LP,L,6,,1,,
5470,641,Near_East,LP,L,7,,1,,
5471,641,Near_East,LP,L,7,,1,,
5472,641,Near_East,LP,L,7,,1,,
