PhysicalDataID,Station Code,Recorder,Field Check,Crew,Date,YSI #,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,LightData,DriftData,LarvalData,ZoopsData,50_ZoopsData,ChlData,PhytoData,NutrData,EnteredBy,QA/QC'dBy,StartMeter,EndMeter,MeterSetTime,Comments,DataCorrectionComments
956,DWT,,FALSE,"JF, BM",10/2/2014,,11:37,CLR,,,16.73,0.12,1926,,8.54,5.28,152.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 2287,
955,RD22,,FALSE,"JF, BM",10/2/2014,,10:26,CLR,,,19.22,0.32,567,,7.92,5.89,20.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 637,
954,WWT,,FALSE,"JF, BM",10/2/2014,,10:09,CLR,,,18.66,,1568,,8.16,9.01,5.48,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 1784,
953,RCS,,FALSE,"JF, BM",10/2/2014,,9:41,CLR,,,19.63,0.33,502,,7.94,7.15,31.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,spcnd: 560,
952,I80,,FALSE,"JF, MO",9/24/2014,,11:46,CLR,,,22.46,0.26,700,,7.33,6.68,36.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,"Forgot YSI, sonde data used; SPCND: 1025",
951,RD22,,FALSE,"JF, MO",9/24/2014,,9:15,CLR,,,21.93,0.33,656,,7.6,4.56,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,"Forgot YSI, sonde data used; SPCND: 736",
950,WWT,,FALSE,"JF, MO",9/24/2014,,11:20,CLR,,,23.41,,1767,,7.44,9.58,5.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,"Forgot YSI, sonde data used",
949,RCS,,FALSE,"JF, MO",9/24/2014,,8:36,CLR,,,22.09,0.28,600,,7.86,5.86,31.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,"Forgot YSI, sonde data used",
948,RVB,,FALSE,"JF, PG",9/18/2014,,10:57,CLD,,2,22.7,1.3,217,,7.75,8.14,6.41,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 228. flood tide,
947,SRV,,FALSE,"JF, PG",9/18/2014,,10:44,CLD,,1,23.4,1.9,211,218,7.74,7.45,4.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 218. flood tide,
946,RYI,,FALSE,"JF, PG",9/18/2014,,10:30,CLD,,2,22.37,1.3,223,,7.93,8.33,8.97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,flood tide.,
945,LIB,,FALSE,"JF, PG",9/18/2014,,10:15,CLD,,2,22.27,1.1,212,224,8.01,8.35,8.48,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 224. flood tide,
944,BL5,,FALSE,"JF, PG",9/18/2014,,10:01,CLD,,1,21.61,0.34,220,235,8.15,8.26,33.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 235. flood tide,
943,STTD,,FALSE,"JF, PG",9/18/2014,,9:39,CLD,,1,22.36,0.32,689,729,7.92,7.51,46.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 729. Ebb tide.,
942,I80,,FALSE,"AM, BM",9/18/2014,,10:33,CLD,,,22.42,0.26,1004,,7.65,5.22,36.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 1056,
941,DWT,,FALSE,"am,bm",9/18/2014,,10:09,CLD,,,21.17,0.16,1789,,7.59,3.12,135.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 1891,
940,RD22,,FALSE,"AM, BM",9/18/2014,,9:30,CLD,,,22.47,0.48,581,,7.21,3.58,13.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 611; low DO- conaway pipe dumping water,
939,WWT,,FALSE,"AM, BM",9/18/2014,,9:07,CLD,,,22.88,0.61,1628,,7.25,6.11,11.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,Not deep enough for secchi; SPCND: 1698,
938,RCS,,FALSE,"AM, BM",9/18/2014,,8:32,CLD,,,22.63,0.27,556,,7.29,6.18,29.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 582,
937,I80,,FALSE,"AM, NI",9/10/2014,,13:27,CLR,,,22.7,0.16,623,,7.84,7.23,51.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
936,DWT,,FALSE,"AM, NI",9/10/2014,,13:04,CLR,,,24.4,0.11,1891,,8.01,4.91,200.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
935,RD22,,FALSE,"AM, NI",9/10/2014,,11:48,CLR,,,21.8,0.41,571,,7.9,4.08,17.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
934,WWT,,FALSE,"AM, NI",9/10/2014,,11:32,CLR,,,23.7,0.35,1733,,8.2,9.39,21.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
933,RCS,,FALSE,AM NI,9/10/2014,,10:12,CLR,,,21.5,0.25,537,,7.68,6.24,38.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
932,RVB,,FALSE,"AM, NI",9/4/2014,,11:56,CLR,,1,23.0,,189,,7.45,8.28,6.97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
931,SRV,,FALSE,"AM, NI",9/4/2014,,11:35,CLR,,0,23.7,,194,,7.29,8.26,3.45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
930,RYI,,FALSE,"NI, AM",9/4/2014,,11:20,CLR,,1,22.8,,183,,7.3,8.63,7.82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
929,LIB,,FALSE,"AM, NI",9/4/2014,,11:05,CLR,,1,22.3,,184,,7.44,8.67,8.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
928,BL5,,FALSE,"AM, NI",9/4/2014,,10:53,CLR,,1,21.4,,189,,7.64,9.08,26.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
927,I80,,FALSE,"JF, BM",9/4/2014,,12:20,CLR,,,23.89,0.23,752,,7.9,6.19,55.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 768,
926,DWT,,FALSE,"JF, BM",9/4/2014,,11:55,CLR,,,24.08,0.12,2184,,8.26,5.4,195.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,"SPCND: 1307; LOW WATER, LOW DISCHARGE",
925,RD22,,FALSE,"JF, MO",9/4/2014,,10:32,CLR,,,23.48,0.43,577,,7.91,3.63,20.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 594,
924,WWT,,FALSE,"BM, JF",9/4/2014,,10:12,CLR,,,23.35,,1709,,8.18,7.85,9.68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 1764,
923,RCS,,FALSE,"JF, BM",9/4/2014,,8:33,CLR,,,23.57,0.3,550,,7.85,5.39,38.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 565,
922,I80,,FALSE,"JF, MO",8/27/2014,,11:40,CLR,,1,24.56,0.24,934,,7.96,5.58,48.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 999,
921,DWT,,FALSE,"JF, MO",8/27/2014,,11:15,CLR,,,23.83,0.09,1825,,8.08,4.36,126.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
920,RD22,,FALSE,"JF, MO",8/27/2014,,10:10,CLR,,1,22.97,0.39,789,,7.89,8.39,19.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
919,WWT,,FALSE,"JF, MO",8/27/2014,,9:52,CLR,,,23.15,,1658,,7.78,8,8.96,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
918,KNA,,FALSE,"JF, MO",8/27/2014,,9:30,CLR,,,20.9,,578,,7.22,6.44,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
917,RCS,,FALSE,"JF, MO",8/27/2014,,8:49,CLR,,1,23.61,0.3,561,,7.2,4.95,24.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 576,
916,I80,,FALSE,"JF, HC",8/21/2014,,11:26,CLR,,1,21.4,0.25,942,,8.03,4.17,40.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 1011,
915,DWT,,FALSE,"JF, HC",8/21/2014,,11:07,CLR,,1,22.05,0.1,1826,,8.13,3.19,213.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
914,RD22,,FALSE,"JF, HC",8/21/2014,,10:33,CLR,,1,22.93,0.31,701,,7.9,6.46,30.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 730,
913,WWT,,FALSE,"JF, HC",8/21/2014,,10:04,CLR,,1,23.02,,1734,,8.03,8.09,4.84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
912,KNA,,FALSE,"JF, HC",8/21/2014,,9:23,CLR,,1,20.14,,524,,7.44,5.61,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
911,RCS,,FALSE,"JF, HC",8/21/2014,,8:48,CLR,,1,24.26,0.28,611,,7.49,4.8,34.80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
910,RVB,,FALSE,"NI, HC",8/14/2014,,10:58,CLR,,2,22.6,0.9,184,,7.61,8.33,11.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,ebb tide,
909,SRV,,FALSE,"NI, HC",8/14/2014,,10:44,CLR,,2,22.6,1.1,194,,7.56,8.17,9.52,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,ebb tide,
908,RYI,,FALSE,"NI, HC",8/14/2014,,10:30,CLR,,2,22.4,0.82,172,,7.57,8.33,8.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,ebb tide,
907,LIB,,FALSE,"HC, NI",8/14/2014,,10:19,CLR,,2,22.3,1.1,171,,7.65,8.36,9.58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,ebb tide,
906,BL5,,FALSE,"HC, NI",8/14/2014,,10:05,CLR,,2,21.2,0.51,170,,7.78,9.04,17.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,ebb tide,
905,I80,,FALSE,"JF, MO",8/14/2014,,12:45,CLR,,1,22.63,,915,,8.11,7.36,37.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 955,
904,DWT,,FALSE,"JF, MO",8/14/2014,,12:00,CLR,,1,24.12,,1763,,8.06,4.11,167.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
903,RD22,,FALSE,"JF, MO",8/14/2014,,10:20,CLR,,1,23.05,0.45,723,,7.87,4.84,14.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 751,
902,WWT,,FALSE,JF. MO,8/14/2014,,10:04,CLR,,1,22.4,,1675,,8.01,7.54,6.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,,
901,RCS,,FALSE,"JF, MO",8/14/2014,,8:12,CLR,,1,23.82,0.28,552,,7.51,4.75,36.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,,,,,SPCND: 565,
900,I80,,FALSE,"JF,HC",8/5/2014,,10:29,CLD,,1,22.77,0.19,1000,1045,8.1,4.74,59.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 1045,
899,DWT,,FALSE,"JF, HC",8/5/2014,,10:05,CLD,,1,21.81,,1772,1887,8.05,3.74,168.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 1887,
898,RD22,,FALSE,"JF, HC",8/5/2014,,9:24,CLD,,1,23.46,0.36,727,744,7.9,4.53,26.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 744,
897,WWT,,FALSE,"JF, HC",8/5/2014,,9:04,CLD,,1,23.05,,1736,,7.85,7.89,6.82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,,
896,RCS,,FALSE,"JF, HC",8/5/2014,,8:35,CLD,,1,25.63,0.3,682,674,7.56,2.63,33.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mogaz,ashakya,,,,SPCND: 674,
895,STTD,,FALSE,"AM, NI",10/27/2014,,10:43,CLR,,,17.01,0.2,217,,6.79,9.41,50.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,flood tide.,
894,STTD,,FALSE,"MO, NI",10/13/2014,,10:13,CLR,,1,19.28,0.22,222,,6.49,8.61,49.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,flood tide.,
893,STTD,,FALSE,"OP, NI",10/2/2014,,10:50,CLR,,,19.11,0.2,239,,6.73,8.96,51.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,flood tide,
892,STTD,,FALSE,"AM, NI",9/4/2014,,10:35,CLR,,1,22.7,,214,,7.29,7.68,48.60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,flood tide,
891,LIS,,FALSE,"JF, HC",8/21/2014,,12:03,CLR,,1,22.1,0.16,250,264,8.12,6.82,71.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,spcnd: 264. flood tide,
889,STTD,,FALSE,"HC, NI",8/14/2014,,9:42,CLR,,2,21.8,0.13,191,,7.78,8.52,52.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,Ebb tide,
888,LIS,,FALSE,"OP, JF",10/27/2014,,12:10,CLR,,,17.23,,277,325,7.85,6.23,71.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd- 325; lots of hyacinth. Ebb tide,
887,LIS,,FALSE,"MO, AM",10/23/2014,,8:54,CLD,,,18.21,,270,,7.5,5.15,50.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,Too much hyacinth for secchi/tide,
886,LIS,,FALSE,"AM, JF",10/13/2014,,13:00,CLR,,,20.02,,261,288,7.88,5.83,88.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd- 288,
885,LIS,,FALSE,"JF, AM",10/7/2014,,11:01,CLR,,,20.79,,387,421,7.84,4.52,203.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,"SpCnd-421; Hyacinth across channel, very dense",
884,LIS,,FALSE,"JF, BM",10/2/2014,,12:30,CLR,,,18.98,0.21,816,922,8.06,5,54.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,SpCnd- 922. Ebb tide,
882,RVB,,FALSE,"MO, NI, OP",10/7/2014,,12:33,CLR,,,21.4,,232,,6.62,8.84,8.80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
881,RYI,,FALSE,"MO, NI, OP",10/7/2014,,11:30,CLR,,,21.2,1.1,192,,6.65,8.62,5.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
880,BL5,,FALSE,"MO, NI, OP",10/7/2014,,10:38,CLR,,2,21.5,0.3,209,,6.67,9.37,18.10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
879,LIS,,FALSE,"BM, MO",10/8/2014,,13:30,CLR,,,21.7,0.1,317,,6.97,5.9,87.10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,opatton,,,,,,
878,RVB,,FALSE,"JF, MO, PG",9/10/2014,,12:41,CLR,,2,21.8,0.9,199,,7.24,8.47,7.60,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,SpCnd-212,
877,RYI,,FALSE,"JF, MO, PG",9/10/2014,,11:37,CLR,,,21.2,,194,,7.31,7.63,9.55,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,SpCnd-210,
876,BL5,,FALSE,"MO, JF, PG",9/10/2014,,10:19,CLR,,3,19.7,0.4,183,,7.55,8.58,20.46,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
875,LIS,,FALSE,"BM, JF",9/11/2014,,10:45,CLR,,,22.5,0.25,474,,7.81,7.12,49.10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,opatton,,,,,,
874,RVB,,FALSE,"MO, NI, AM",8/21/2014,,13:07,CLR,,2,22.5,0.95,191,,7.46,8.4,7.58,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
873,RYI,,FALSE,"AM, NI, MO",8/21/2014,,11:57,CLR,,2,21.5,0.7,174,,7.54,8.64,6.78,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,opatton,,,,,,
872,BL5,,FALSE,"MO, AM, NI",8/21/2014,,10:50,CLR,,3,20.4,0.12,183,,7.74,9.01,28.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,,,
870,LIS,,FALSE,"JF, MO",9/24/2014,,13:03,CLR,,,21.28,0.26,952,1025,7.22,5.27,39.56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd- 1025. flood tide,
869,LIS,,FALSE,"AM, BM",9/18/2014,,11:05,CLD,,,22.7,0.24,909,,7.67,5.43,34.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd- 951. Low tide,
868,LIS,,FALSE,"AM, NI",9/10/2014,,14:04,CLR,,,22.4,0.22,456,,7.92,8.03,42.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,low tide,
866,LIS,,FALSE,"BM, JF",9/4/2014,,13:41,CLR,,,23.53,0.21,318,327,8.08,6.16,50.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd- 327. Flood tide,
865,LIS,,FALSE,"JF, MO",8/27/2014,,12:15,CLR,,1,21.9,0.21,302,321,7.78,7.16,45.70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd-321 ebb tide,
864,LIS,,FALSE,"JF, MO",8/20/2014,,12:40,CLR,,,22.1,0.16,248,,8.13,8.15,67.20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,opatton,,,,,,
863,LIS,,FALSE,"JF, MO",8/14/2014,,13:27,CLR,,1,22.91,,269,280,8.07,7.14,64.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd-280,
862,LIS,,FALSE,"JF, HC",8/5/2014,,11:01,CLD,,1,22.79,0.17,254,265,8.14,7.68,93.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,ashakya,,,,SpCnd-265 ebb tide,
861,SHR,,FALSE,"NI, PG, MO",4/3/2015,,9:37,CLR,,,17.02,1,160,,8,9.53,9.30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,SpCnd- 189,
860,STTD,,FALSE,"MO, JF, NI",4/2/2015,,9:28,CLR,,,17.8,0.13,669,,7.99,7.16,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,old DO: 7.49,
859,STTD,,FALSE,"JF, NI, JA",3/24/2015,,11:56,CLD,,,18.1,0.23,830,,7.92,8.04,51.10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,SPCND-957,
858,SHR,,FALSE,"MO, NI, JA",3/17/2015,,9:00,CLD,,,16.8,1.2,172,,7.62,9.33,5.00,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
857,STTD,,FALSE,"JF, OP, MO, BM",3/16/2015,,9:28,CLD,,,18.5,0.35,870,,7.71,7.21,31.10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
856,STTD,,FALSE,"JF, MO, BM",3/4/2015,,9:38,CLR,,,14.0,0.29,707,,8.14,8.64,45.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
855,SHR,,FALSE,"MO, JF, JA",3/3/2015,,9:26,CLR,,,12.9,0.9,156,,7.66,9.77,8.30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
854,SHR,,FALSE,"MO, OP, NI",2/18/2015,,9:27,FOG,,,13.8,0.4,174,,7.96,9.76,42.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
852,STTD,,FALSE,"MO, JA, BM",2/17/2015,,9:30,CLR,,,15.6,0.17,465,,7.91,7.16,46.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,mogaz,,,,,
851,STTD,,FALSE,"op, mo, bm",2/4/2015,,9:25,CLD,,,12.6,0.24,639,,8.78,8.07,44.40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,opatton,,,,,
850,SHR,,FALSE,OP NI JA,2/3/2015,,9:30,CLR,,,11.9,1.5,158,,9.15,11.4,6.80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,mogaz,opatton,,,,,
849,SHR,,FALSE,"op, ni, jf",1/21/2015,,9:30,FOG,,,11.0,1.1,146,,8.54,10.96,9.60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,opatton,,,,,
848,STTD,,FALSE,"op, ja, ni",1/20/2015,,10:45,FOG,,,10.9,0.25,599,,7.81,8.36,43.70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,opatton,,,,,
847,STTD,,FALSE,BM NI AM,8/27/2014,,10:12,CLR,,2,21.8,0.2,201,,7.56,8.64,47.00,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,mogaz,rfichman,,,,,
846,STTD,,FALSE,MO NI AM,8/21/2014,,9:47,CLR,,2,21.6,0.12,197,,7.76,7.97,48.70,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,mogaz,rfichman,,,,,
845,STTD,,FALSE,"MO, AM, NI",1/16/2015,,7:45,FOG,,,10.4,0.27,549,,7.72,7.45,32.30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,mogaz,opatton,,,,,
844,SHR,,FALSE,"MO, JA, NI",1/15/2015,,8:00,FOG,,,10.4,0.8,151,,7.77,10.56,34.50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,mogaz,opatton,,,,,
843,STTD,,FALSE,"MO, BM, AM",12/30/2014,,10:52,CLR,,,7.7,0.16,307,,8.14,8.55,63.10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,opatton,,,,,
842,SHR,,FALSE,"OP, BM, MO",12/29/2014,,9:12,CLD,,,9.5,0.31,145,,8.14,10.19,39.20,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,opatton,,,,,
841,STTD,,FALSE,OP NI MO,12/18/2014,,8:57,CLD,,1,11.2,0.1,281,,8.12,7.74,307.00,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Amunguia,opatton,,,,,
840,SHR,,FALSE,MO OP NI,12/17/2014,,7:46,RAN,,1,11.3,0.13,107,,7.92,9.32,117.30,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,amunguia,opatton,,,,,
839,STTD,,FALSE,JF MO BM,12/4/2014,,9:31,CLD,,1,13.3,0.18,484,,7.84,8.07,71.70,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,amunguia,opatton,,,,,
838,SHR,,FALSE,"JF, BM, MO",12/3/2014,,8:45,RAN,,1,13.0,0.8,145,,7.97,10,17.20,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,amunguia,opatton,,,,,
837,STTD,,FALSE,"MO, AM, NI",11/19/2014,,8:21,RAN,,1,12.3,0.22,243,,7.93,9.84,53.40,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,amunguia,opatton,,,,,
836,SHR,,FALSE,"MO, OP, NI",11/18/2014,,8:49,CLD,,1,13.3,1.7,132,,7.98,10.73,4.78,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,amunguia,opatton,,,,,
