"PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","ConditionCode","SamplingAltered","MeterSetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
351,"SHR",2006-04-27,NA,"09:13:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-04-27 09:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","4","Apr","",""
350,"STTD",2006-04-27,NA,"10:28:00","CLR",NA,NA,16.4,0.18,138,NA,NA,NA,NA,2006-04-27 10:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","4","Apr","",""
349,"SHR",2006-05-12,NA,"09:21:00","CLR",NA,NA,15.5,0.54,90.7,NA,NA,NA,NA,2006-05-12 09:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
348,"STTD",2006-05-12,NA,"11:15:00","CLR",NA,NA,22.3,0.12,521,NA,NA,NA,NA,2006-05-12 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
347,"STTD",2006-05-16,NA,"11:53:00","CLR",NA,NA,NA,0.17,NA,NA,NA,NA,NA,2006-05-16 11:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
346,"SHR",2006-05-16,NA,"14:00:00","CLR",NA,NA,16.9,0.51,92,NA,NA,NA,NA,2006-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
345,"SHR",2006-05-25,NA,"09:37:00","CLR",NA,NA,15.7,0.37,98,NA,NA,NA,NA,2006-05-25 09:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
344,"STTD",2006-05-25,NA,"12:34:00","CLR",NA,NA,20.8,0.09,426,NA,NA,NA,NA,2006-05-25 12:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","May","",""
343,"SHR",2006-06-01,NA,"09:44:00","CLR",NA,NA,17.8,0.37,112,NA,NA,NA,NA,2006-06-01 09:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
342,"STTD",2006-06-01,NA,"10:37:00","CLR",NA,NA,23.1,0.13,590,NA,NA,NA,NA,2006-06-01 10:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
341,"SHR",2006-06-13,NA,"09:39:00","CLR",NA,NA,18.1,NA,129,NA,NA,NA,NA,2006-06-13 09:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
340,"STTD",2006-06-13,NA,"12:23:00","CLD",NA,NA,22.3,0.09,653,NA,NA,NA,NA,2006-06-13 12:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
339,"SHR",2006-06-30,NA,"08:40:00","CLR",NA,NA,20.8,0.56,120,NA,NA,NA,NA,2006-06-30 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
338,"SHR",2007-05-09,NA,"15:25:00","CLR",NA,NA,21.1,0.77,146,NA,NA,NA,NA,2007-05-09 15:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","May","",""
337,"STTD",2006-06-30,NA,"11:06:00","CLR",NA,NA,24.5,0.12,449,NA,NA,NA,NA,2006-06-30 11:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","6","Jun","",""
335,"STTD",2007-06-20,NA,"12:20:00","CLR",NA,NA,23.2,0.11,265,NA,NA,NA,NA,2007-06-20 12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","Jun","",""
334,"SHR",2007-06-20,NA,"14:20:00","CLR",NA,NA,21.7,0.9,115,NA,NA,NA,NA,2007-06-20 14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","Jun","",""
333,"STTD",2007-06-06,NA,"12:00:00","CLR",NA,NA,20.4,0.11,261,NA,NA,NA,NA,2007-06-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","Jun","",""
332,"SHR",2007-06-06,NA,"09:14:00","CLR",NA,NA,20.8,0.8,168,NA,NA,NA,NA,2007-06-06 09:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","Jun","",""
331,"STTD",2007-05-21,NA,"10:45:00","CLR",NA,NA,21.2,0.19,374,NA,NA,NA,NA,2007-05-21 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","May","",""
330,"SHR",2007-05-21,NA,"13:40:00","CLD",NA,NA,21.6,0.78,162,NA,NA,NA,NA,2007-05-21 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","May","",""
329,"STTD",2007-05-09,NA,"11:45:00","CLR",NA,NA,22.8,0.26,518,NA,NA,NA,NA,2007-05-09 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","May","",""
328,"STTD",2007-04-23,NA,"11:35:00","CLR",NA,NA,17.1,0.31,463,NA,NA,NA,NA,2007-04-23 11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","Apr","",""
327,"SHR",2007-04-23,NA,"09:30:00","CLR",NA,NA,14.8,0.97,133,NA,NA,NA,NA,2007-04-23 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","Apr","",""
326,"STTD",2007-04-11,NA,"13:34:00","RAN",NA,NA,18.8,0.28,684,NA,NA,NA,NA,2007-04-11 13:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","Apr","",""
325,"SHR",2007-04-11,NA,"11:03:00","CLD",NA,NA,16.4,1,133,NA,NA,NA,NA,2007-04-11 11:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","Apr","",""
324,"STTD",2007-03-28,NA,"15:45:00","CLR",NA,NA,16.4,0.26,747,NA,NA,NA,NA,2007-03-28 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","Mar","",""
322,"SHR",2007-03-28,NA,"13:00:00","CLR",NA,NA,14.6,1,144,NA,NA,NA,NA,2007-03-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","Mar","",""
321,"STTD",2007-03-12,NA,"12:25:00","CLR",NA,NA,17,0.12,877,NA,NA,NA,NA,2007-03-12 12:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","Mar","",""
320,"SHR",2007-03-12,NA,"09:45:00","CLR",NA,NA,13.2,0.71,144,NA,NA,NA,NA,2007-03-12 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","Mar","",""
319,"STTD",2007-02-28,NA,"11:00:00","CLR",NA,NA,10.1,0.23,762,NA,NA,NA,NA,2007-02-28 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","Feb","",""
318,"SHR",2007-02-28,NA,"09:30:00","CLR",NA,NA,8.8,0.31,114,NA,NA,NA,NA,2007-02-28 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","Feb","",""
317,"SHR",2007-02-26,NA,"14:10:00","RAN",NA,NA,10,0.5,128,NA,NA,NA,NA,2007-02-26 14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","Feb","",""
313,"SHR",2010-06-08,NA,"12:21:00","CLR",NA,NA,17.3,0.53,94,NA,7.73,9.8,NA,2010-06-08 12:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","6","Jun","",""
312,"STTD",2010-06-08,NA,"09:45:00","CLR",NA,NA,22.9,0.21,593,NA,8.05,6.24,NA,2010-06-08 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","6","Jun","",""
311,"STTD",2010-05-27,NA,"09:36:00","CLD",NA,NA,18.6,0.21,588,NA,8.07,7.31,NA,2010-05-27 09:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","5","May","",""
310,"SHR",2010-05-27,NA,"11:30:00","RAN",NA,NA,15.5,0.83,105,NA,7.49,10.35,NA,2010-05-27 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","5","May","",""
309,"STTD",2010-05-13,NA,"11:05:00","CLR",NA,NA,17.9,0.21,511,NA,8.02,8.96,NA,2010-05-13 11:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","5","May","",""
308,"SHR",2010-05-13,NA,"09:08:00","CLR",NA,NA,16,0.69,110,NA,7.93,9.44,NA,2010-05-13 09:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","5","May","",""
307,"SHR",2010-04-28,NA,"09:12:00","CLD",NA,NA,16.1,0.57,117,NA,5.98,8,NA,2010-04-28 09:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","Apr","",""
306,"STTD",2010-04-28,NA,"11:00:00","RAN",NA,NA,17.6,0.36,571,NA,6.54,6.35,NA,2010-04-28 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","Apr","",""
305,"SHR",2010-04-12,NA,"10:15:00","RAN",NA,NA,13.3,0.9,135,NA,6.3,9.55,NA,2010-04-12 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","Apr","",""
304,"STTD",2010-04-12,NA,"12:17:00","RAN",NA,NA,13.8,NA,669,NA,6.5,8.24,NA,2010-04-12 12:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","Apr","",""
303,"SHR",2010-03-30,NA,"09:17:00","CLD",NA,NA,14.4,1,131,NA,6.95,10.06,NA,2010-03-30 09:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
302,"STTD",2010-03-30,NA,"11:30:00","CLD",NA,NA,16.2,0.21,812,NA,7.48,11.53,NA,2010-03-30 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
301,"SHR",2010-03-17,NA,"09:21:00","CLD",NA,NA,12.6,0.62,164,NA,6.73,10.5,NA,2010-03-17 09:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
300,"STTD",2010-03-17,NA,"11:49:00","CLR",NA,NA,15,0.21,668,NA,6.92,8.73,NA,2010-03-17 11:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
299,"STTD",2010-03-03,NA,"11:04:00","CLD",NA,NA,12.4,0.16,429,NA,8.18,7.75,NA,2010-03-03 11:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
298,"SHR",2010-03-03,NA,"09:07:00","RAN",NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,2010-03-03 09:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","3","Mar","",""
297,"STTD",2010-02-24,NA,"10:44:00","CLD",NA,NA,11.6,NA,473,NA,8.3,8.17,NA,2010-02-24 10:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
296,"SHR",2010-02-24,NA,"08:54:00","CLD",NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,2010-02-24 08:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
295,"STTD",2010-02-17,NA,"09:37:00","FOG",NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,2010-02-17 09:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
294,"SHR",2010-02-17,NA,"11:18:00","CLR",NA,NA,12.7,0.27,203,NA,9.28,9.13,NA,2010-02-17 11:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
293,"STTD",2010-02-10,NA,"11:13:00","CLR",NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,2010-02-10 11:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
292,"SHR",2010-02-10,NA,"12:50:00","CLD",NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,2010-02-10 12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
290,"SHR",2010-02-03,NA,"09:46:00","CLD",NA,NA,10.3,0.23,124,NA,8.49,9.24,NA,2010-02-03 09:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
289,"STTD",2010-02-03,NA,"11:29:00","CLR",NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,2010-02-03 11:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","2","Feb","",""
288,"STTD",2010-01-26,NA,"11:25:00","RAN",NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,2010-01-26 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
287,"SHR",2010-01-26,NA,"09:19:00","CLD",NA,NA,8.5,0.17,101,NA,8.05,10.58,NA,2010-01-26 09:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
286,"SHR",2010-01-21,NA,"09:10:00","CLD",NA,NA,9.4,0.09,81,NA,7.67,9.65,NA,2010-01-21 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
285,"STTD",2010-01-21,NA,"11:07:00","RAN",NA,NA,9,0.04,222,NA,7.5,9.02,NA,2010-01-21 11:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
284,"STTD",2010-01-13,NA,"10:56:00","CLR",NA,NA,10,0.22,478,NA,7.4,8.94,NA,2010-01-13 10:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
283,"SHR",2010-01-13,NA,"09:18:00","CLR",NA,NA,9.8,0.72,134,NA,7.79,11.03,NA,2010-01-13 09:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
282,"STTD",2010-01-06,NA,"11:36:00","FOG",NA,NA,9.5,0.25,450,NA,7.4,8.43,NA,2010-01-06 11:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
281,"SHR",2010-01-06,NA,"09:26:00","FOG",NA,NA,9.6,0.75,132,NA,7.51,10.46,NA,2010-01-06 09:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","1","Jan","",""
280,"STTD",2008-06-16,NA,"11:35:00","CLR",NA,NA,21.9,0.09,277,NA,7,7.4,NA,2008-06-16 11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","Jun","",""
279,"SHR",2008-06-16,NA,"09:21:00","CLR",NA,NA,20.4,0.53,109,NA,7.01,8.67,NA,2008-06-16 09:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","Jun","",""
278,"STTD",2008-06-04,NA,"11:15:00","CLR",NA,NA,20.4,0.09,279,NA,7.99,6.8,NA,2008-06-04 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","Jun","",""
277,"SHR",2008-06-04,NA,"09:26:00","CLR",NA,NA,20.3,0.57,159,NA,8.03,7.44,NA,2008-06-04 09:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","Jun","",""
276,"STTD",2008-05-21,NA,"12:20:00","CLR",NA,NA,22.7,0.12,569,NA,7.92,5.01,NA,2008-05-21 12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","May","",""
275,"SHR",2008-05-21,NA,"10:41:00","CLR",NA,NA,22.4,0.57,148,NA,7.73,6.51,NA,2008-05-21 10:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","May","",""
274,"STTD",2008-05-07,NA,"11:23:00","CLR",NA,NA,19.8,0.18,611,NA,NA,NA,NA,2008-05-07 11:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","May","",""
273,"SHR",2008-05-07,NA,"09:20:00","CLR",NA,NA,19.5,0.82,158,NA,NA,NA,NA,2008-05-07 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","5","May","",""
272,"STTD",2008-04-23,NA,"11:30:00","CLR",NA,NA,17.1,0.14,565,NA,NA,NA,NA,2008-04-23 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","Apr","",""
271,"SHR",2008-04-23,NA,"09:35:00","CLR",NA,NA,15.3,0.68,123,NA,NA,NA,NA,2008-04-23 09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","Apr","",""
270,"STTD",2008-04-09,NA,"11:45:00","CLR",NA,NA,15.9,0.23,565,NA,NA,NA,NA,2008-04-09 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","Apr","",""
268,"SHR",2008-04-09,NA,"09:30:00","CLR",NA,NA,15.1,0.91,147,NA,NA,NA,NA,2008-04-09 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","Apr","",""
267,"STTD",2009-06-18,NA,"09:45:00","CLR",NA,NA,21.5,0.09,230,NA,7.97,6.66,NA,2009-06-18 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","Jun","",""
266,"SHR",2009-06-18,NA,"11:22:00","CLR",NA,NA,21.1,0.7,125,NA,7.75,7.78,NA,2009-06-18 11:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","Jun","",""
265,"STTD",2009-06-03,NA,"11:07:00","CLD",NA,NA,20.2,0.12,245,NA,8.02,7.47,NA,2009-06-03 11:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","Jun","",""
264,"SHR",2009-06-03,NA,"09:15:00","CLD",NA,NA,19.6,0.78,96,NA,8.3,8.83,NA,2009-06-03 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","Jun","",""
263,"STTD",2009-05-21,NA,"10:57:00","CLR",NA,NA,22.5,0.14,496,NA,8.06,5.55,NA,2009-05-21 10:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","May","",""
262,"SHR",2009-05-21,NA,"09:12:00","CLR",NA,NA,19.3,0.73,108,NA,8.24,9.23,NA,2009-05-21 09:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","May","",""
261,"STTD",2009-05-07,NA,"11:40:00","CLR",NA,NA,19.3,0.16,633,NA,7.99,7.61,NA,2009-05-07 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","May","",""
259,"STTD",2008-03-26,NA,"11:30:00","CLR",NA,NA,16.4,0.23,948,NA,NA,NA,NA,2008-03-26 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","Mar","",""
258,"SHR",2009-05-07,NA,"09:19:00","CLR",NA,NA,15.3,0.39,91,NA,7.61,10.03,NA,2009-05-07 09:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","May","",""
257,"SHR",2009-04-23,NA,"09:10:00","CLR",NA,NA,18.6,0.98,111,NA,7.88,9.22,NA,2009-04-23 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","Apr","",""
256,"STTD",2009-04-23,NA,"11:20:00","CLR",NA,NA,21,0.21,697,NA,8.67,9.9,NA,2009-04-23 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","Apr","",""
255,"SHR",2009-04-08,NA,"09:12:00","CLD",NA,NA,14.3,0.67,108,NA,7.84,8.83,NA,2009-04-08 09:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","Apr","",""
254,"STTD",2009-04-08,NA,"11:16:00","CLD",NA,NA,16,0.28,684,NA,8.14,7.7,NA,2009-04-08 11:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","Apr","",""
253,"SHR",2009-03-25,NA,"09:26:00","CLR",NA,NA,13.6,0.53,136,NA,8,9.6,NA,2009-03-25 09:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","Mar","",""
252,"STTD",2009-03-25,NA,"11:53:00","CLR",NA,NA,15.1,0.24,771,NA,7.87,8.16,NA,2009-03-25 11:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","Mar","",""
251,"SHR",2009-03-12,NA,"09:15:00","CLR",NA,NA,11.9,0.41,134,NA,8.05,9.85,NA,2009-03-12 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","Mar","",""
250,"STTD",2009-03-12,NA,"11:15:00","CLR",NA,NA,12.8,0.2,513,NA,7.87,8.26,NA,2009-03-12 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","Mar","",""
249,"SHR",2009-02-27,NA,"09:30:00","CLR",NA,NA,12,0.19,94,NA,8.41,9.67,NA,2009-02-27 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","Feb","",""
248,"STTD",2009-02-27,NA,"11:53:00","CLR",NA,NA,13.9,0.1,398,NA,8.03,6.69,NA,2009-02-27 11:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","Feb","",""
247,"SHR",2009-02-11,NA,"09:43:00","CLD",NA,NA,9.89,0.95,137,NA,8.94,10.91,NA,2009-02-11 09:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","Feb","",""
246,"STTD",2009-02-11,NA,"11:38:00","CLD",NA,NA,10.7,0.27,640,NA,8.6,8.82,NA,2009-02-11 11:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","2","Feb","",""
245,"SHR",2009-01-29,NA,"13:15:00","CLR",NA,NA,9.4,0.37,148,NA,9.36,10.86,NA,2009-01-29 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","1","Jan","",""
244,"STTD",2009-01-29,NA,"10:29:00","CLR",NA,NA,9.5,0.22,628,NA,8.67,8.82,NA,2009-01-29 10:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","1","Jan","",""
243,"SHR",2009-01-15,NA,"13:50:00","CLR",NA,NA,9.7,0.96,135,NA,8.55,11.12,NA,2009-01-15 13:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","1","Jan","",""
241,"STTD",2008-03-12,NA,"10:00:00","CLR",NA,NA,NA,0.31,NA,NA,NA,NA,NA,2008-03-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","Mar","",""
239,"STTD",2008-01-16,NA,"11:40:00","CLR",NA,NA,8.8,0.15,374,NA,NA,NA,NA,2008-01-16 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","Jan","",""
238,"SHR",2008-02-13,NA,"09:42:00","CLD",NA,NA,11,0.36,154,NA,NA,NA,NA,2008-02-13 09:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","Feb","",""
234,"STTD",2008-01-30,NA,"12:00:00","CLR",NA,NA,7.9,0.08,197,NA,NA,NA,NA,2008-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","Jan","",""
233,"SHR",2008-03-12,NA,"10:00:00","CLR",NA,NA,NA,0.61,NA,NA,NA,NA,NA,2008-03-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","Mar","",""
230,"SHR",2008-01-16,NA,"09:35:00","CLR",NA,NA,8.8,0.24,127,NA,NA,NA,NA,2008-01-16 09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","Jan","",""
229,"STTD",2008-02-29,NA,"11:45:00","CLR",NA,NA,15.2,0.09,311,NA,NA,NA,NA,2008-02-29 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","Feb","",""
228,"SHR",2008-01-30,NA,"09:30:00","CLR",NA,NA,8.1,0.11,81,NA,NA,NA,NA,2008-01-30 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","Jan","",""
225,"STTD",2008-02-13,NA,"11:45:00","CLR",NA,NA,13.2,0.16,335,NA,NA,NA,NA,2008-02-13 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","Feb","",""
224,"STTD",2009-01-15,NA,"10:00:00","CLR",NA,NA,8.1,0.32,576,NA,NA,NA,NA,2009-01-15 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","1","Jan","",""
222,"SHR",2008-03-26,NA,"09:20:00","CLR",NA,NA,14.7,0.89,163,NA,NA,NA,NA,2008-03-26 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","Mar","",""
204,"STTD",2003-01-14,NA,"11:30:00","FOG",NA,NA,12.2,0.17,469,NA,NA,NA,NA,2003-01-14 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","1","Jan","",""
203,"STTD",2003-01-13,NA,"12:00:00","CLR",NA,NA,11.6,0.21,457,NA,NA,NA,NA,2003-01-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","1","Jan","",""
202,"SHR",2003-01-13,NA,"09:15:00","CLR",NA,NA,10.8,0.13,139,NA,NA,NA,NA,2003-01-13 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","1","Jan","",""
201,"STTD",2003-06-25,NA,"10:13:00","CLR",NA,NA,23,0.09,384,NA,NA,NA,NA,2003-06-25 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","6","Jun","",""
